Turn, PlayerIndex, Control, HeroesDiscovered, HeroesClaimed, HeroesRecalled, DiscoveryOrder
132, 3, AI, 0, 0, 0, Rebuilding Discovery Order
132, 4, AI, 0, 0, 0, Rebuilding Discovery Order
132, 5, AI, 0, 0, 0, Rebuilding Discovery Order
132, 6, AI, 0, 0, 0, Rebuilding Discovery Order
132, 7, AI, 0, 0, 0, Rebuilding Discovery Order
132, 8, AI, 0, 0, 0, Rebuilding Discovery Order
132, 9, AI, 0, 0, 0, Rebuilding Discovery Order
133, 0, Human, 0, 0, 0, Rebuilding Discovery Order
133, 1, AI, 0, 0, 0, Rebuilding Discovery Order
133, 2, AI, 0, 0, 0, Rebuilding Discovery Order
133, 3, AI, 0, 0, 0, Rebuilding Discovery Order
133, 4, AI, 0, 0, 0, Rebuilding Discovery Order
133, 5, AI, 0, 0, 0, Rebuilding Discovery Order
133, 6, AI, 0, 0, 0, Rebuilding Discovery Order
133, 7, AI, 0, 0, 0, Rebuilding Discovery Order
133, 8, AI, 0, 0, 0, Rebuilding Discovery Order
133, 9, AI, 0, 0, 0, Rebuilding Discovery Order
134, 0, Human, 0, 0, 0, Rebuilding Discovery Order
134, 1, AI, 0, 0, 0, Rebuilding Discovery Order
134, 2, AI, 0, 0, 0, Rebuilding Discovery Order
134, 3, AI, 0, 0, 0, Rebuilding Discovery Order
134, 4, AI, 0, 0, 0, Rebuilding Discovery Order
134, 5, AI, 0, 0, 0, Rebuilding Discovery Order
134, 6, AI, 0, 0, 0, Rebuilding Discovery Order
134, 7, AI, 0, 0, 0, Rebuilding Discovery Order
134, 8, AI, 0, 0, 0, Rebuilding Discovery Order
134, 9, AI, 0, 0, 0, Rebuilding Discovery Order
135, 0, Human, 0, 0, 0, Rebuilding Discovery Order
135, 1, AI, 0, 0, 0, Rebuilding Discovery Order
135, 2, AI, 0, 0, 0, Rebuilding Discovery Order
135, 3, AI, 0, 0, 0, Rebuilding Discovery Order
135, 4, AI, 0, 0, 0, Rebuilding Discovery Order
135, 5, AI, 0, 0, 0, Rebuilding Discovery Order
135, 6, AI, 0, 0, 0, Rebuilding Discovery Order
135, 7, AI, 0, 0, 0, Rebuilding Discovery Order
135, 8, AI, 0, 0, 0, Rebuilding Discovery Order
135, 9, AI, 0, 0, 0, Rebuilding Discovery Order
136, 0, Human, 0, 0, 0, Rebuilding Discovery Order
136, 1, AI, 0, 0, 0, Rebuilding Discovery Order
136, 2, AI, 0, 0, 0, Rebuilding Discovery Order
136, 3, AI, 0, 0, 0, Rebuilding Discovery Order
136, 4, AI, 0, 0, 0, Rebuilding Discovery Order
136, 5, AI, 0, 0, 0, Rebuilding Discovery Order
136, 6, AI, 0, 0, 0, Rebuilding Discovery Order
136, 7, AI, 0, 0, 0, Rebuilding Discovery Order
136, 8, AI, 0, 0, 0, Rebuilding Discovery Order
136, 9, AI, 0, 0, 0, Rebuilding Discovery Order
137, 0, Human, 0, 0, 0, Rebuilding Discovery Order
137, 1, AI, 0, 0, 0, Rebuilding Discovery Order
137, 2, AI, 0, 0, 0, Rebuilding Discovery Order
137, 3, AI, 0, 0, 0, Rebuilding Discovery Order
137, 4, AI, 0, 0, 0, Rebuilding Discovery Order
137, 5, AI, 0, 0, 0, Rebuilding Discovery Order
137, 6, AI, 0, 0, 0, Rebuilding Discovery Order
137, 7, AI, 0, 0, 0, Rebuilding Discovery Order
137, 8, AI, 0, 0, 0, Rebuilding Discovery Order
137, 9, AI, 0, 0, 0, Rebuilding Discovery Order
138, 0, Human, 0, 0, 0, Rebuilding Discovery Order
138, 1, AI, 0, 0, 0, Rebuilding Discovery Order
138, 2, AI, 0, 0, 0, Rebuilding Discovery Order
138, 3, AI, 0, 0, 0, Rebuilding Discovery Order
138, 4, AI, 0, 0, 0, Rebuilding Discovery Order
138, 5, AI, 0, 0, 0, Rebuilding Discovery Order
138, 6, AI, 0, 0, 0, Rebuilding Discovery Order
138, 7, AI, 0, 0, 0, Rebuilding Discovery Order
138, 8, AI, 0, 0, 0, Rebuilding Discovery Order
138, 9, AI, 0, 0, 0, Rebuilding Discovery Order
139, 0, Human, 0, 0, 0, Rebuilding Discovery Order
139, 1, AI, 0, 0, 0, Rebuilding Discovery Order
139, 2, AI, 0, 0, 0, Rebuilding Discovery Order
139, 3, AI, 0, 0, 0, Rebuilding Discovery Order
139, 4, AI, 0, 0, 0, Rebuilding Discovery Order
139, 5, AI, 0, 0, 0, Rebuilding Discovery Order
139, 6, AI, 0, 0, 0, Rebuilding Discovery Order
139, 7, AI, 0, 0, 0, Rebuilding Discovery Order
139, 8, AI, 0, 0, 0, Rebuilding Discovery Order
139, 9, AI, 0, 0, 0, Rebuilding Discovery Order
140, 0, Human, 0, 0, 0, Rebuilding Discovery Order
140, 1, AI, 0, 0, 0, Rebuilding Discovery Order
140, 2, AI, 0, 0, 0, Rebuilding Discovery Order
140, 3, AI, 0, 0, 0, Rebuilding Discovery Order
140, 4, AI, 0, 0, 0, Rebuilding Discovery Order
140, 5, AI, 0, 0, 0, Rebuilding Discovery Order
140, 6, AI, 0, 0, 0, Rebuilding Discovery Order
140, 7, AI, 0, 0, 0, Rebuilding Discovery Order
140, 8, AI, 0, 0, 0, Rebuilding Discovery Order
140, 9, AI, 0, 0, 0, Rebuilding Discovery Order
141, 0, Human, 0, 0, 0, Rebuilding Discovery Order
141, 1, AI, 0, 0, 0, Rebuilding Discovery Order
141, 2, AI, 0, 0, 0, Rebuilding Discovery Order
141, 3, AI, 0, 0, 0, Rebuilding Discovery Order
141, 4, AI, 0, 0, 0, Rebuilding Discovery Order
141, 5, AI, 0, 0, 0, Rebuilding Discovery Order
141, 6, AI, 0, 0, 0, Rebuilding Discovery Order
141, 7, AI, 0, 0, 0, Rebuilding Discovery Order
141, 8, AI, 0, 0, 0, Rebuilding Discovery Order
141, 9, AI, 0, 0, 0, Rebuilding Discovery Order
142, 0, Human, 0, 0, 0, Rebuilding Discovery Order
142, 1, AI, 0, 0, 0, Rebuilding Discovery Order
142, 2, AI, 0, 0, 0, Rebuilding Discovery Order
142, 3, AI, 0, 0, 0, Rebuilding Discovery Order
142, 4, AI, 0, 0, 0, Rebuilding Discovery Order
142, 5, AI, 0, 0, 0, Rebuilding Discovery Order
142, 6, AI, 0, 0, 0, Rebuilding Discovery Order
142, 7, AI, 0, 0, 0, Rebuilding Discovery Order
142, 8, AI, 0, 0, 0, Rebuilding Discovery Order
142, 9, AI, 0, 0, 0, Rebuilding Discovery Order
143, 0, Human, 0, 0, 0, Rebuilding Discovery Order
143, 1, AI, 0, 0, 0, Rebuilding Discovery Order
143, 2, AI, 0, 0, 0, Rebuilding Discovery Order
143, 3, AI, 0, 0, 0, Rebuilding Discovery Order
143, 4, AI, 0, 0, 0, Rebuilding Discovery Order
143, 5, AI, 0, 0, 0, Rebuilding Discovery Order
143, 6, AI, 0, 0, 0, Rebuilding Discovery Order
143, 7, AI, 0, 0, 0, Rebuilding Discovery Order
143, 8, AI, 0, 0, 0, Rebuilding Discovery Order
143, 9, AI, 0, 0, 0, Rebuilding Discovery Order
144, 0, Human, 0, 0, 0, Rebuilding Discovery Order
144, 1, AI, 0, 0, 0, Rebuilding Discovery Order
144, 2, AI, 0, 0, 0, Rebuilding Discovery Order
144, 3, AI, 0, 0, 0, Rebuilding Discovery Order
144, 4, AI, 0, 0, 0, Rebuilding Discovery Order
144, 5, AI, 0, 0, 0, Rebuilding Discovery Order
144, 6, AI, 0, 0, 0, Rebuilding Discovery Order
144, 7, AI, 0, 0, 0, Rebuilding Discovery Order
144, 8, AI, 0, 0, 0, Rebuilding Discovery Order
144, 9, AI, 0, 0, 0, Rebuilding Discovery Order
145, 0, Human, 0, 0, 0, Rebuilding Discovery Order
145, 1, AI, 0, 0, 0, Rebuilding Discovery Order
145, 2, AI, 0, 0, 0, Rebuilding Discovery Order
145, 3, AI, 0, 0, 0, Rebuilding Discovery Order
145, 4, AI, 0, 0, 0, Rebuilding Discovery Order
145, 5, AI, 0, 0, 0, Rebuilding Discovery Order
145, 6, AI, 0, 0, 0, Rebuilding Discovery Order
145, 7, AI, 0, 0, 0, Rebuilding Discovery Order
145, 8, AI, 0, 0, 0, Rebuilding Discovery Order
145, 9, AI, 0, 0, 0, Rebuilding Discovery Order
146, 0, Human, 0, 0, 0, Rebuilding Discovery Order
146, 1, AI, 0, 0, 0, Rebuilding Discovery Order
146, 2, AI, 0, 0, 0, Rebuilding Discovery Order
146, 3, AI, 0, 0, 0, Rebuilding Discovery Order
146, 4, AI, 0, 0, 0, Rebuilding Discovery Order
146, 5, AI, 0, 0, 0, Rebuilding Discovery Order
146, 6, AI, 0, 0, 0, Rebuilding Discovery Order
146, 7, AI, 0, 0, 0, Rebuilding Discovery Order
146, 8, AI, 0, 0, 0, Rebuilding Discovery Order
146, 9, AI, 0, 0, 0, Rebuilding Discovery Order
147, 0, Human, 0, 0, 0, Rebuilding Discovery Order
147, 1, AI, 0, 0, 0, Rebuilding Discovery Order
147, 2, AI, 0, 0, 0, Rebuilding Discovery Order
147, 3, AI, 0, 0, 0, Rebuilding Discovery Order
147, 4, AI, 0, 0, 0, Rebuilding Discovery Order
147, 5, AI, 0, 0, 0, Rebuilding Discovery Order
147, 6, AI, 0, 0, 0, Rebuilding Discovery Order
147, 7, AI, 0, 0, 0, Rebuilding Discovery Order
147, 8, AI, 0, 0, 0, Rebuilding Discovery Order
147, 9, AI, 0, 0, 0, Rebuilding Discovery Order
148, 0, Human, 0, 0, 0, Rebuilding Discovery Order
148, 1, AI, 0, 0, 0, Rebuilding Discovery Order
148, 2, AI, 0, 0, 0, Rebuilding Discovery Order
148, 3, AI, 0, 0, 0, Rebuilding Discovery Order
148, 4, AI, 0, 0, 0, Rebuilding Discovery Order
148, 5, AI, 0, 0, 0, Rebuilding Discovery Order
148, 6, AI, 0, 0, 0, Rebuilding Discovery Order
148, 7, AI, 0, 0, 0, Rebuilding Discovery Order
148, 8, AI, 0, 0, 0, Rebuilding Discovery Order
148, 9, AI, 0, 0, 0, Rebuilding Discovery Order
149, 0, Human, 0, 0, 0, Rebuilding Discovery Order
149, 1, AI, 0, 0, 0, Rebuilding Discovery Order
149, 2, AI, 0, 0, 0, Rebuilding Discovery Order
149, 3, AI, 0, 0, 0, Rebuilding Discovery Order
149, 4, AI, 0, 0, 0, Rebuilding Discovery Order
149, 5, AI, 0, 0, 0, Rebuilding Discovery Order
149, 6, AI, 0, 0, 0, Rebuilding Discovery Order
149, 7, AI, 0, 0, 0, Rebuilding Discovery Order
149, 8, AI, 0, 0, 0, Rebuilding Discovery Order
149, 9, AI, 0, 0, 0, Rebuilding Discovery Order
150, 0, Human, 0, 0, 0, Rebuilding Discovery Order
150, 1, AI, 0, 0, 0, Rebuilding Discovery Order
150, 2, AI, 0, 0, 0, Rebuilding Discovery Order
150, 3, AI, 0, 0, 0, Rebuilding Discovery Order
150, 4, AI, 0, 0, 0, Rebuilding Discovery Order
150, 5, AI, 0, 0, 0, Rebuilding Discovery Order
150, 6, AI, 0, 0, 0, Rebuilding Discovery Order
150, 7, AI, 0, 0, 0, Rebuilding Discovery Order
150, 8, AI, 0, 0, 0, Rebuilding Discovery Order
150, 9, AI, 0, 0, 0, Rebuilding Discovery Order
151, 0, Human, 0, 0, 0, Rebuilding Discovery Order
151, 1, AI, 0, 0, 0, Rebuilding Discovery Order
151, 2, AI, 0, 0, 0, Rebuilding Discovery Order
151, 3, AI, 0, 0, 0, Rebuilding Discovery Order
151, 4, AI, 0, 0, 0, Rebuilding Discovery Order
151, 5, AI, 0, 0, 0, Rebuilding Discovery Order
151, 6, AI, 0, 0, 0, Rebuilding Discovery Order
151, 7, AI, 0, 0, 0, Rebuilding Discovery Order
151, 8, AI, 0, 0, 0, Rebuilding Discovery Order
151, 9, AI, 0, 0, 0, Rebuilding Discovery Order
