Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
93, LOC_CITY_NAME_BABYLON_STK, 28.0, DISTRICT_DAM, 194.0, 314, 0.0
93, LOC_CITY_NAME_ESHNUNNA, 14.0, UNIT_CATAPULT, 126.0, 120, 6.0
93, LOC_CITY_NAME_DUR_KURIGALZU, 20.0, DISTRICT_ENCAMPMENT, 112.8, 214, 0.0
93, LOC_CITY_NAME_DURMUTI, 4.0, BUILDING_ORACLE, 81.5, 290, 0.0
93, LOC_CITY_NAME_TUTTUL, 10.0, UNIT_KNIGHT, 30.0, 220, 0.0
93, LOC_CITY_NAME_STIRLING, 28.0, BUILDING_WATER_MILL, 102.5, 80, 20.5
93, LOC_CITY_NAME_ROXBURGH, 9.5, UNIT_CARAVEL, 60.3, 240, 0.0
93, LOC_CITY_NAME_CULLEN, 12.0, BUILDING_ORACLE, 166.1, 290, 0.0
93, LOC_CITY_NAME_DUNDEE, 12.0, UNIT_CARAVEL, 144.0, 240, 0.0
93, LOC_CITY_NAME_DUMBARTON, 8.0, DISTRICT_AQUEDUCT, 38.7, 110, 0.0
93, LOC_CITY_NAME_HADDINGTON, 16.0, DISTRICT_CAMPUS, 16.0, 185, 0.0
93, LOC_CITY_NAME_CANBERRA, 14.0, BUILDING_LIGHTHOUSE, 14.0, 120, 0.0
93, LOC_CITY_NAME_PERTH, 7.6, BUILDING_AMPHITHEATER, 122.3, 150, 0.0
93, LOC_CITY_NAME_ADELAIDE, 13.3, BUILDING_MEENAKSHI_TEMPLE, 106.4, 710, 0.0
93, LOC_CITY_NAME_MELBOURNE, 13.3, BUILDING_LIBRARY, 52.5, 90, 0.0
93, LOC_CITY_NAME_PATNA, 18.9, BUILDING_MEENAKSHI_TEMPLE, 208.6, 710, 0.0
93, LOC_CITY_NAME_DELHI, 12.6, UNIT_QUADRIREME, 48.7, 120, 0.0
93, LOC_CITY_NAME_MADURAI, 29.4, UNIT_INDIAN_VARU, 142.8, 120, 22.8
93, LOC_CITY_NAME_MUMBAI, 16.8, UNIT_CATAPULT, 41.8, 120, 0.0
93, LOC_CITY_NAME_CHENNAI, 8.4, DISTRICT_DIPLOMATIC_QUARTER, 66.0, 81, 0.0
93, LOC_CITY_NAME_MUMBAI, 65.0, UNIT_CATAPULT, 106.8, 120, 0.0
93, LOC_CITY_NAME_PELLA, 38.0, DISTRICT_THEATER, 100.0, 160, 0.0
93, LOC_CITY_NAME_DION, 26.0, DISTRICT_THEATER, 134.4, 156, 0.0
93, LOC_CITY_NAME_ALEXANDRIA_TROAS, 8.0, UNIT_SETTLER, 107.8, 200, 0.0
93, LOC_CITY_NAME_PYDNA, 10.0, BUILDING_LIGHTHOUSE, 80.5, 120, 0.0
93, LOC_CITY_NAME_AMPHIPOLIS, 8.0, DISTRICT_CAMPUS, 84.1, 146, 0.0
93, LOC_CITY_NAME_SAMARKAND, 9.6, UNIT_CATAPULT, 48.0, 120, 0.0
93, LOC_CITY_NAME_AUCKLAND, 4.8, UNIT_CATAPULT, 96.1, 120, 0.0
93, LOC_CITY_NAME_MUSCAT, 7.2, UNIT_CATAPULT, 57.7, 120, 0.0
93, LOC_CITY_NAME_GENEVA, 2.0, BUILDING_GRANARY, 58.0, 65, 0.0
93, LOC_CITY_NAME_JOHANNESBURG, 10.8, UNIT_CATAPULT, 83.4, 120, 0.0
93, LOC_CITY_NAME_LISBON, 1.6, BUILDING_WATER_MILL, 30.4, 80, 0.0
93, LOC_CITY_NAME_SINGAPORE, 1.2, BUILDING_WATER_MILL, 44.8, 80, 0.0
93, LOC_CITY_NAME_BOLOGNA, 29.1, UNIT_BUILDER, 29.1, 58, 0.0
93, LOC_CITY_NAME_KUMASI, 7.5, BUILDING_LIGHTHOUSE, 86.0, 120, 0.0
93, LOC_CITY_NAME_BANDAR_BRUNEI, 20.4, UNIT_BUILDER, 20.4, 58, 0.0
93, LOC_CITY_NAME_MOHENJO_DARO, 12.0, UNIT_CATAPULT, 66.0, 120, 0.0
93, LOC_CITY_NAME_ANTIOCH, 8.4, UNIT_CATAPULT, 67.2, 120, 0.0
93, LOC_CITY_NAME_HATTUSA, 12.0, DISTRICT_HARBOR, 153.0, 146, 0.0
94, LOC_CITY_NAME_LISBON_STK, 15.0, DISTRICT_CAMPUS, 76.1, 141, 0.0
94, LOC_CITY_NAME_COIMBRA, 7.2, DISTRICT_HARBOR, 94.6, 122, 0.0
94, LOC_CITY_NAME_GUARDA, 5.4, DISTRICT_HARBOR, 17.4, 146, 0.0
94, LOC_CITY_NAME_ADUATUCA, 30.0, BUILDING_MEENAKSHI_TEMPLE, 512.0, 710, 0.0
94, LOC_CITY_NAME_RATUMACOS, 10.8, UNIT_CATAPULT, 29.2, 120, 0.0
94, LOC_CITY_NAME_BIBRAX, 11.4, BUILDING_LIBRARY, 29.8, 90, 0.0
94, LOC_CITY_NAME_AVARICUM, 5.7, DISTRICT_HARBOR, 39.8, 175, 0.0
94, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 17.1, 240, 0.0
94, LOC_CITY_NAME_MBANZA_KONGO, 24.1, BUILDING_APADANA, 51.6, 400, 0.0
94, LOC_CITY_NAME_MBAMBA, 7.6, BUILDING_WALLS, 37.3, 80, 0.0
94, LOC_CITY_NAME_KWANGO, 13.3, BUILDING_AMPHITHEATER, 95.5, 150, 0.0
94, LOC_CITY_NAME_MBANZA_MBATA, 6.0, DISTRICT_AQUEDUCT, 6.0, 107, 0.0
94, LOC_CITY_NAME_KINCHASSA, 2.0, BUILDING_OLD_GOD_OBELISK, 8.0, 60, 0.0
94, LOC_CITY_NAME_TENOCHTITLAN, 18.0, BUILDING_MEENAKSHI_TEMPLE, 63.7, 710, 0.0
94, LOC_CITY_NAME_TEAYO, 21.9, BUILDING_LIBRARY, 21.9, 90, 0.0
94, LOC_CITY_NAME_MALINALCO, 12.0, UNIT_SETTLER, 65.5, 200, 0.0
94, LOC_CITY_NAME_XOCHICALCO, 14.0, UNIT_QUADRIREME, 42.0, 120, 0.0
94, LOC_CITY_NAME_TEXCOCO, 10.0, DISTRICT_CAMPUS, 70.0, 160, 0.0
94, LOC_CITY_NAME_ROME, 28.0, DISTRICT_INDUSTRIAL_ZONE, 139.0, 194, 0.0
94, LOC_CITY_NAME_OSTIA, 6.0, BUILDING_GRANARY, 47.2, 65, 0.0
94, LOC_CITY_NAME_RAVENNA, 12.0, DISTRICT_ENCAMPMENT, 85.0, 190, 0.0
94, LOC_CITY_NAME_MEDIOLANUM, 8.0, UNIT_CARAVEL, 94.2, 240, 0.0
94, LOC_CITY_NAME_CUMAE, 16.0, BUILDING_UNIVERSITY, 48.0, 250, 0.0
94, LOC_CITY_NAME_ANTIUM, 16.0, UNIT_CARAVEL, 124.0, 240, 0.0
94, LOC_CITY_NAME_BABYLON_STK, 28.0, DISTRICT_DAM, 222.0, 314, 0.0
94, LOC_CITY_NAME_ESHNUNNA, 20.0, DISTRICT_THEATER, 20.0, 228, 0.0
94, LOC_CITY_NAME_DUR_KURIGALZU, 20.0, DISTRICT_ENCAMPMENT, 132.8, 214, 0.0
94, LOC_CITY_NAME_DURMUTI, 4.0, BUILDING_ORACLE, 85.5, 290, 0.0
94, LOC_CITY_NAME_TUTTUL, 10.0, UNIT_KNIGHT, 40.0, 220, 0.0
94, LOC_CITY_NAME_STIRLING, 78.8, UNIT_SETTLER, 78.8, 230, 0.0
94, LOC_CITY_NAME_ROXBURGH, 9.5, UNIT_CARAVEL, 69.8, 240, 0.0
94, LOC_CITY_NAME_CULLEN, 14.0, BUILDING_ORACLE, 180.1, 290, 0.0
94, LOC_CITY_NAME_DUNDEE, 12.0, UNIT_CARAVEL, 156.0, 240, 0.0
94, LOC_CITY_NAME_DUMBARTON, 8.0, DISTRICT_AQUEDUCT, 46.7, 110, 0.0
94, LOC_CITY_NAME_HADDINGTON, 8.0, DISTRICT_CAMPUS, 24.0, 185, 0.0
94, LOC_CITY_NAME_CANBERRA, 14.0, BUILDING_LIGHTHOUSE, 28.0, 120, 0.0
94, LOC_CITY_NAME_PERTH, 7.6, BUILDING_AMPHITHEATER, 129.9, 150, 0.0
94, LOC_CITY_NAME_ADELAIDE, 13.3, BUILDING_MEENAKSHI_TEMPLE, 119.7, 710, 0.0
94, LOC_CITY_NAME_MELBOURNE, 15.2, BUILDING_LIBRARY, 67.7, 90, 0.0
94, LOC_CITY_NAME_NEWCASTLE, 5.7, BUILDING_MONUMENT, 5.7, 60, 0.0
94, LOC_CITY_NAME_PATNA, 18.9, BUILDING_MEENAKSHI_TEMPLE, 227.5, 710, 0.0
94, LOC_CITY_NAME_DELHI, 12.6, UNIT_QUADRIREME, 61.3, 120, 0.0
94, LOC_CITY_NAME_MADURAI, 52.2, DISTRICT_HOLY_SITE, 52.2, 175, 0.0
94, LOC_CITY_NAME_MUMBAI, 16.8, UNIT_CATAPULT, 123.6, 120, 3.6
94, LOC_CITY_NAME_CHENNAI, 8.4, DISTRICT_DIPLOMATIC_QUARTER, 74.4, 81, 0.0
94, LOC_CITY_NAME_PELLA, 38.0, DISTRICT_THEATER, 138.0, 160, 0.0
94, LOC_CITY_NAME_DION, 26.0, DISTRICT_THEATER, 160.4, 156, 4.4
94, LOC_CITY_NAME_ALEXANDRIA_TROAS, 8.0, UNIT_SETTLER, 115.8, 200, 0.0
94, LOC_CITY_NAME_PYDNA, 10.0, BUILDING_LIGHTHOUSE, 90.5, 120, 0.0
94, LOC_CITY_NAME_AMPHIPOLIS, 8.0, DISTRICT_CAMPUS, 92.1, 146, 0.0
94, LOC_CITY_NAME_SAMARKAND, 9.6, UNIT_CATAPULT, 57.7, 120, 0.0
94, LOC_CITY_NAME_AUCKLAND, 4.8, UNIT_CATAPULT, 100.9, 120, 0.0
94, LOC_CITY_NAME_MUSCAT, 7.2, UNIT_CATAPULT, 64.9, 120, 0.0
94, LOC_CITY_NAME_GENEVA, 2.0, BUILDING_GRANARY, 60.0, 65, 0.0
94, LOC_CITY_NAME_JOHANNESBURG, 10.8, UNIT_CATAPULT, 94.3, 120, 0.0
94, LOC_CITY_NAME_LISBON, 1.6, BUILDING_WATER_MILL, 32.0, 80, 0.0
94, LOC_CITY_NAME_SINGAPORE, 1.2, BUILDING_WATER_MILL, 46.0, 80, 0.0
94, LOC_CITY_NAME_BOLOGNA, 18.0, UNIT_BUILDER, 47.1, 58, 0.0
94, LOC_CITY_NAME_KUMASI, 7.5, BUILDING_LIGHTHOUSE, 93.5, 120, 0.0
94, LOC_CITY_NAME_BANDAR_BRUNEI, 21.6, UNIT_BUILDER, 42.0, 58, 0.0
94, LOC_CITY_NAME_MOHENJO_DARO, 13.5, UNIT_CATAPULT, 79.5, 120, 0.0
94, LOC_CITY_NAME_ANTIOCH, 8.4, UNIT_CATAPULT, 75.6, 120, 0.0
94, LOC_CITY_NAME_HATTUSA, 2.0, BUILDING_WATER_MILL, 2.0, 80, 0.0
94, LOC_CITY_NAME_HUNZA, 1725.0, DISTRICT_COMMERCIAL_HUB, 1725.0, 185, 0.0
95, LOC_CITY_NAME_LISBON_STK, 15.0, DISTRICT_CAMPUS, 91.1, 141, 0.0
95, LOC_CITY_NAME_COIMBRA, 7.2, DISTRICT_HARBOR, 101.8, 122, 0.0
95, LOC_CITY_NAME_GUARDA, 5.4, DISTRICT_HARBOR, 22.8, 146, 0.0
95, LOC_CITY_NAME_ADUATUCA, 28.5, BUILDING_MEENAKSHI_TEMPLE, 540.5, 710, 0.0
95, LOC_CITY_NAME_RATUMACOS, 10.8, UNIT_CATAPULT, 40.0, 120, 0.0
95, LOC_CITY_NAME_BIBRAX, 11.4, BUILDING_LIBRARY, 41.2, 90, 0.0
95, LOC_CITY_NAME_AVARICUM, 5.7, DISTRICT_HARBOR, 45.5, 175, 0.0
95, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 19.0, 240, 0.0
95, LOC_CITY_NAME_MBANZA_KONGO, 24.1, BUILDING_APADANA, 75.7, 400, 0.0
95, LOC_CITY_NAME_MBAMBA, 7.6, BUILDING_WALLS, 44.9, 80, 0.0
95, LOC_CITY_NAME_KWANGO, 13.3, BUILDING_AMPHITHEATER, 108.8, 150, 0.0
95, LOC_CITY_NAME_MBANZA_MBATA, 6.0, DISTRICT_AQUEDUCT, 12.0, 107, 0.0
95, LOC_CITY_NAME_KINCHASSA, 2.0, BUILDING_OLD_GOD_OBELISK, 10.0, 60, 0.0
95, LOC_CITY_NAME_TENOCHTITLAN, 18.0, BUILDING_MEENAKSHI_TEMPLE, 81.7, 710, 0.0
95, LOC_CITY_NAME_TEAYO, 11.4, BUILDING_LIBRARY, 33.3, 90, 0.0
95, LOC_CITY_NAME_MALINALCO, 12.0, UNIT_SETTLER, 77.5, 200, 0.0
95, LOC_CITY_NAME_XOCHICALCO, 14.0, UNIT_KNIGHT, 14.0, 220, 0.0
95, LOC_CITY_NAME_TEXCOCO, 10.0, DISTRICT_CAMPUS, 80.0, 160, 0.0
95, LOC_CITY_NAME_ROME, 28.0, DISTRICT_INDUSTRIAL_ZONE, 167.0, 194, 0.0
95, LOC_CITY_NAME_OSTIA, 6.0, BUILDING_GRANARY, 53.2, 65, 0.0
95, LOC_CITY_NAME_RAVENNA, 14.0, DISTRICT_ENCAMPMENT, 99.0, 190, 0.0
95, LOC_CITY_NAME_MEDIOLANUM, 8.0, UNIT_CARAVEL, 102.2, 240, 0.0
95, LOC_CITY_NAME_CUMAE, 16.0, BUILDING_UNIVERSITY, 64.0, 250, 0.0
95, LOC_CITY_NAME_ANTIUM, 16.0, UNIT_CARAVEL, 140.0, 240, 0.0
95, LOC_CITY_NAME_BABYLON_STK, 28.0, DISTRICT_DAM, 250.0, 314, 0.0
95, LOC_CITY_NAME_ESHNUNNA, 14.0, DISTRICT_THEATER, 34.0, 228, 0.0
95, LOC_CITY_NAME_DUR_KURIGALZU, 20.0, DISTRICT_ENCAMPMENT, 152.8, 214, 0.0
95, LOC_CITY_NAME_DURMUTI, 4.0, BUILDING_ORACLE, 89.5, 290, 0.0
95, LOC_CITY_NAME_TUTTUL, 10.0, UNIT_KNIGHT, 50.0, 220, 0.0
95, LOC_CITY_NAME_STIRLING, 32.0, UNIT_SETTLER, 110.8, 230, 0.0
95, LOC_CITY_NAME_ROXBURGH, 9.5, UNIT_CARAVEL, 79.3, 240, 0.0
95, LOC_CITY_NAME_CULLEN, 14.0, BUILDING_ORACLE, 194.1, 290, 0.0
95, LOC_CITY_NAME_DUNDEE, 12.0, UNIT_CARAVEL, 168.0, 240, 0.0
95, LOC_CITY_NAME_DUMBARTON, 8.0, DISTRICT_AQUEDUCT, 54.7, 110, 0.0
95, LOC_CITY_NAME_HADDINGTON, 8.0, DISTRICT_CAMPUS, 32.0, 185, 0.0
95, LOC_CITY_NAME_DUMBARTON, 70.0, DISTRICT_AQUEDUCT, 124.7, 110, 14.7
95, LOC_CITY_NAME_CANBERRA, 13.3, BUILDING_LIGHTHOUSE, 41.3, 120, 0.0
95, LOC_CITY_NAME_PERTH, 7.6, BUILDING_AMPHITHEATER, 137.5, 150, 0.0
95, LOC_CITY_NAME_ADELAIDE, 13.3, BUILDING_MEENAKSHI_TEMPLE, 133.0, 710, 0.0
95, LOC_CITY_NAME_MELBOURNE, 15.2, BUILDING_LIBRARY, 82.9, 90, 0.0
95, LOC_CITY_NAME_PATNA, 18.9, BUILDING_MEENAKSHI_TEMPLE, 246.4, 710, 0.0
95, LOC_CITY_NAME_DELHI, 12.6, UNIT_QUADRIREME, 73.9, 120, 0.0
95, LOC_CITY_NAME_MADURAI, 29.4, DISTRICT_HOLY_SITE, 81.6, 175, 0.0
95, LOC_CITY_NAME_MUMBAI, 20.4, DISTRICT_HARBOR, 20.4, 175, 0.0
95, LOC_CITY_NAME_CHENNAI, 8.4, DISTRICT_DIPLOMATIC_QUARTER, 82.8, 81, 1.8
95, LOC_CITY_NAME_PELLA, 38.0, DISTRICT_THEATER, 176.0, 160, 16.0
95, LOC_CITY_NAME_DION, 30.4, UNIT_BUILDER, 67.2, 86, 0.0
95, LOC_CITY_NAME_ALEXANDRIA_TROAS, 8.0, UNIT_SETTLER, 123.8, 200, 0.0
95, LOC_CITY_NAME_PYDNA, 10.0, BUILDING_LIGHTHOUSE, 100.5, 120, 0.0
95, LOC_CITY_NAME_AMPHIPOLIS, 8.0, DISTRICT_CAMPUS, 100.1, 146, 0.0
95, LOC_CITY_NAME_SAMARKAND, 9.6, UNIT_CATAPULT, 67.3, 120, 0.0
95, LOC_CITY_NAME_AUCKLAND, 4.8, UNIT_CATAPULT, 105.7, 120, 0.0
95, LOC_CITY_NAME_MUSCAT, 7.2, UNIT_CATAPULT, 72.1, 120, 0.0
95, LOC_CITY_NAME_GENEVA, 2.0, BUILDING_GRANARY, 62.0, 65, 0.0
95, LOC_CITY_NAME_JOHANNESBURG, 10.8, UNIT_CATAPULT, 105.1, 120, 0.0
95, LOC_CITY_NAME_LISBON, 1.6, BUILDING_WATER_MILL, 33.6, 80, 0.0
95, LOC_CITY_NAME_SINGAPORE, 1.2, BUILDING_WATER_MILL, 47.2, 80, 0.0
95, LOC_CITY_NAME_BOLOGNA, 18.0, UNIT_BUILDER, 65.1, 58, 0.0
95, LOC_CITY_NAME_KUMASI, 7.5, BUILDING_LIGHTHOUSE, 101.0, 120, 0.0
95, LOC_CITY_NAME_BRUSSELS, 253.5, UNIT_BUILDER, 253.5, 54, 0.0
95, LOC_CITY_NAME_BANDAR_BRUNEI, 21.6, UNIT_BUILDER, 63.6, 58, 0.0
95, LOC_CITY_NAME_MOHENJO_DARO, 13.5, UNIT_CATAPULT, 93.0, 120, 0.0
95, LOC_CITY_NAME_ANTIOCH, 8.4, UNIT_CATAPULT, 84.0, 120, 0.0
95, LOC_CITY_NAME_HATTUSA, 2.0, BUILDING_WATER_MILL, 4.0, 80, 0.0
95, LOC_CITY_NAME_HUNZA, 7.0, BUILDING_MARKET, 7.0, 120, 0.0
96, LOC_CITY_NAME_LISBON_STK, 15.0, DISTRICT_CAMPUS, 106.1, 141, 0.0
96, LOC_CITY_NAME_COIMBRA, 7.2, DISTRICT_HARBOR, 109.0, 122, 0.0
96, LOC_CITY_NAME_GUARDA, 5.4, DISTRICT_HARBOR, 28.2, 146, 0.0
96, LOC_CITY_NAME_ADUATUCA, 28.5, BUILDING_MEENAKSHI_TEMPLE, 569.0, 710, 0.0
96, LOC_CITY_NAME_RATUMACOS, 10.8, UNIT_CATAPULT, 50.8, 120, 0.0
96, LOC_CITY_NAME_BIBRAX, 11.4, BUILDING_LIBRARY, 52.6, 90, 0.0
96, LOC_CITY_NAME_AVARICUM, 5.7, DISTRICT_HARBOR, 51.2, 175, 0.0
96, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 20.9, 240, 0.0
96, LOC_CITY_NAME_AVARICUM, 35.0, DISTRICT_HARBOR, 86.2, 175, 0.0
96, LOC_CITY_NAME_MBANZA_KONGO, 24.1, BUILDING_APADANA, 99.9, 400, 0.0
96, LOC_CITY_NAME_MBAMBA, 7.6, BUILDING_WALLS, 52.5, 80, 0.0
96, LOC_CITY_NAME_KWANGO, 13.3, BUILDING_AMPHITHEATER, 122.0, 150, 0.0
96, LOC_CITY_NAME_MBANZA_MBATA, 6.0, DISTRICT_AQUEDUCT, 18.0, 107, 0.0
96, LOC_CITY_NAME_KINCHASSA, 2.0, BUILDING_OLD_GOD_OBELISK, 12.0, 60, 0.0
96, LOC_CITY_NAME_TENOCHTITLAN, 18.0, BUILDING_MEENAKSHI_TEMPLE, 99.7, 710, 0.0
96, LOC_CITY_NAME_TEAYO, 11.4, BUILDING_LIBRARY, 44.7, 90, 0.0
96, LOC_CITY_NAME_MALINALCO, 13.3, UNIT_SETTLER, 90.8, 200, 0.0
96, LOC_CITY_NAME_XOCHICALCO, 14.0, UNIT_KNIGHT, 28.0, 220, 0.0
96, LOC_CITY_NAME_TEXCOCO, 10.0, DISTRICT_CAMPUS, 90.0, 160, 0.0
96, LOC_CITY_NAME_ROME, 28.0, DISTRICT_INDUSTRIAL_ZONE, 195.0, 194, 0.0
96, LOC_CITY_NAME_OSTIA, 6.0, BUILDING_GRANARY, 59.2, 65, 0.0
96, LOC_CITY_NAME_RAVENNA, 14.0, DISTRICT_ENCAMPMENT, 113.0, 190, 0.0
96, LOC_CITY_NAME_MEDIOLANUM, 6.0, UNIT_CARAVEL, 108.2, 240, 0.0
96, LOC_CITY_NAME_CUMAE, 16.0, BUILDING_UNIVERSITY, 80.0, 250, 0.0
96, LOC_CITY_NAME_ANTIUM, 16.0, UNIT_CARAVEL, 156.0, 240, 0.0
96, LOC_CITY_NAME_DUROCORTORUM, 8.0, BUILDING_WALLS, 8.0, 80, 0.0
96, LOC_CITY_NAME_BABYLON_STK, 28.0, DISTRICT_DAM, 278.0, 314, 0.0
96, LOC_CITY_NAME_ESHNUNNA, 14.0, DISTRICT_THEATER, 48.0, 228, 0.0
96, LOC_CITY_NAME_DUR_KURIGALZU, 20.0, DISTRICT_ENCAMPMENT, 172.8, 214, 0.0
96, LOC_CITY_NAME_DURMUTI, 4.0, BUILDING_ORACLE, 93.5, 290, 0.0
96, LOC_CITY_NAME_TUTTUL, 10.0, UNIT_KNIGHT, 60.0, 220, 0.0
96, LOC_CITY_NAME_BABYLON_STK, 86.0, DISTRICT_DAM, 364.0, 314, 50.0
96, LOC_CITY_NAME_STIRLING, 32.0, UNIT_SETTLER, 142.8, 230, 0.0
96, LOC_CITY_NAME_ROXBURGH, 9.5, UNIT_CARAVEL, 88.8, 240, 0.0
96, LOC_CITY_NAME_CULLEN, 14.0, BUILDING_ORACLE, 208.1, 290, 0.0
96, LOC_CITY_NAME_DUNDEE, 12.0, UNIT_CARAVEL, 180.0, 240, 0.0
96, LOC_CITY_NAME_HADDINGTON, 8.0, DISTRICT_CAMPUS, 40.0, 185, 0.0
96, LOC_CITY_NAME_CANBERRA, 13.3, BUILDING_LIGHTHOUSE, 54.6, 120, 0.0
96, LOC_CITY_NAME_PERTH, 7.6, BUILDING_AMPHITHEATER, 145.1, 150, 0.0
96, LOC_CITY_NAME_ADELAIDE, 13.3, BUILDING_MEENAKSHI_TEMPLE, 146.3, 710, 0.0
96, LOC_CITY_NAME_MELBOURNE, 15.2, BUILDING_LIBRARY, 98.1, 90, 8.1
96, LOC_CITY_NAME_NEWCASTLE, 11.4, DISTRICT_CAMPUS, 11.4, 190, 0.0
96, LOC_CITY_NAME_PATNA, 18.0, BUILDING_MEENAKSHI_TEMPLE, 264.4, 710, 0.0
96, LOC_CITY_NAME_DELHI, 12.6, UNIT_QUADRIREME, 86.5, 120, 0.0
96, LOC_CITY_NAME_MADURAI, 29.4, DISTRICT_HOLY_SITE, 111.0, 175, 0.0
96, LOC_CITY_NAME_MUMBAI, 16.0, DISTRICT_HARBOR, 36.4, 175, 0.0
96, LOC_CITY_NAME_CHENNAI, 9.8, BUILDING_GRANARY, 9.8, 65, 0.0
96, LOC_CITY_NAME_BANGALORE, 4.2, BUILDING_OLD_GOD_OBELISK, 4.2, 60, 0.0
96, LOC_CITY_NAME_PELLA, 54.0, BUILDING_LIBRARY, 54.0, 90, 0.0
96, LOC_CITY_NAME_DION, 26.0, BUILDING_AMPHITHEATER, 26.0, 150, 0.0
96, LOC_CITY_NAME_ALEXANDRIA_TROAS, 8.0, UNIT_SETTLER, 131.8, 200, 0.0
96, LOC_CITY_NAME_PYDNA, 10.0, BUILDING_LIGHTHOUSE, 110.5, 120, 0.0
96, LOC_CITY_NAME_AMPHIPOLIS, 8.0, DISTRICT_CAMPUS, 108.1, 146, 0.0
96, LOC_CITY_NAME_SAMARKAND, 9.6, UNIT_CATAPULT, 76.9, 120, 0.0
96, LOC_CITY_NAME_AUCKLAND, 4.8, UNIT_CATAPULT, 110.5, 120, 0.0
96, LOC_CITY_NAME_MUSCAT, 7.2, UNIT_CATAPULT, 79.3, 120, 0.0
96, LOC_CITY_NAME_GENEVA, 2.0, BUILDING_GRANARY, 64.0, 65, 0.0
96, LOC_CITY_NAME_JOHANNESBURG, 10.8, UNIT_CATAPULT, 115.9, 120, 0.0
96, LOC_CITY_NAME_LISBON, 1.6, BUILDING_WATER_MILL, 35.2, 80, 0.0
96, LOC_CITY_NAME_SINGAPORE, 1.2, BUILDING_WATER_MILL, 48.4, 80, 0.0
96, LOC_CITY_NAME_BOLOGNA, 6.0, BUILDING_LIBRARY, 6.0, 90, 0.0
96, LOC_CITY_NAME_KUMASI, 7.5, BUILDING_LIGHTHOUSE, 108.5, 120, 0.0
96, LOC_CITY_NAME_BANDAR_BRUNEI, 21.6, UNIT_CROSSBOWMAN, 21.6, 180, 0.0
96, LOC_CITY_NAME_MOHENJO_DARO, 13.5, UNIT_CATAPULT, 106.5, 120, 0.0
96, LOC_CITY_NAME_ANTIOCH, 8.4, UNIT_CATAPULT, 92.4, 120, 0.0
96, LOC_CITY_NAME_HATTUSA, 2.0, BUILDING_WATER_MILL, 6.0, 80, 0.0
96, LOC_CITY_NAME_HUNZA, 7.0, BUILDING_MARKET, 14.0, 120, 0.0
97, LOC_CITY_NAME_LISBON_STK, 15.0, DISTRICT_CAMPUS, 121.1, 141, 0.0
97, LOC_CITY_NAME_COIMBRA, 7.2, DISTRICT_HARBOR, 116.2, 122, 0.0
97, LOC_CITY_NAME_GUARDA, 5.4, DISTRICT_HARBOR, 33.6, 146, 0.0
97, LOC_CITY_NAME_ADUATUCA, 28.5, BUILDING_MEENAKSHI_TEMPLE, 597.5, 710, 0.0
97, LOC_CITY_NAME_RATUMACOS, 10.8, UNIT_TREBUCHET, 61.6, 120, 0.0
97, LOC_CITY_NAME_BIBRAX, 11.4, BUILDING_LIBRARY, 64.0, 90, 0.0
97, LOC_CITY_NAME_AVARICUM, 7.6, DISTRICT_HARBOR, 93.8, 175, 0.0
97, LOC_CITY_NAME_LISIEUX, 1.9, UNIT_CARAVEL, 22.8, 240, 0.0
97, LOC_CITY_NAME_MBANZA_KONGO, 24.1, BUILDING_APADANA, 124.0, 400, 0.0
97, LOC_CITY_NAME_MBAMBA, 11.4, BUILDING_WALLS, 63.9, 80, 0.0
97, LOC_CITY_NAME_KWANGO, 15.2, BUILDING_AMPHITHEATER, 137.2, 150, 0.0
97, LOC_CITY_NAME_MBANZA_MBATA, 6.0, DISTRICT_AQUEDUCT, 24.0, 107, 0.0
97, LOC_CITY_NAME_KINCHASSA, 2.0, BUILDING_OLD_GOD_OBELISK, 14.0, 60, 0.0
97, LOC_CITY_NAME_TENOCHTITLAN, 18.0, BUILDING_MEENAKSHI_TEMPLE, 117.7, 710, 0.0
97, LOC_CITY_NAME_TEAYO, 11.4, BUILDING_LIBRARY, 56.1, 90, 0.0
97, LOC_CITY_NAME_MALINALCO, 13.3, UNIT_SETTLER, 104.1, 200, 0.0
97, LOC_CITY_NAME_XOCHICALCO, 14.0, UNIT_KNIGHT, 42.0, 220, 0.0
97, LOC_CITY_NAME_TEXCOCO, 10.0, DISTRICT_CAMPUS, 100.0, 160, 0.0
97, LOC_CITY_NAME_ROME, 30.0, BUILDING_LIBRARY, 30.0, 90, 0.0
97, LOC_CITY_NAME_OSTIA, 6.0, BUILDING_GRANARY, 65.2, 65, 0.2
97, LOC_CITY_NAME_RAVENNA, 14.0, DISTRICT_ENCAMPMENT, 127.0, 190, 0.0
97, LOC_CITY_NAME_MEDIOLANUM, 8.0, UNIT_CARAVEL, 116.2, 240, 0.0
97, LOC_CITY_NAME_CUMAE, 16.0, BUILDING_UNIVERSITY, 96.0, 250, 0.0
97, LOC_CITY_NAME_ANTIUM, 16.0, UNIT_CARAVEL, 172.0, 240, 0.0
97, LOC_CITY_NAME_ESHNUNNA, 14.0, DISTRICT_THEATER, 62.0, 228, 0.0
