Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers, Fav Tech, Combat Desire
76, 1, 95, 0, 155, 1:0, 1:3, TECH_MILITARY_TACTICS, 1.6
76, 2, 53, 0, 65, 0:0, 1:1, TECH_MILITARY_TACTICS, 3.8
76, 3, 454, 0, 110, 2:0, 3:1, TECH_STIRRUPS, 0.3
76, 4, 153, 0, 60, 0:0, 1:3, TECH_APPRENTICESHIP, 2.0
76, 5, 260, 25, 90, 5:3, 1:3, TECH_MILITARY_ENGINEERING, 0.6
76, 6, 55, 0, 85, 5:4, 1:3, TECH_MILITARY_TACTICS, 2.0
76, 7, 245, 0, 120, 4:0, 1:3, TECH_MILITARY_TACTICS, 0.8
76, 8, 205, 175, 160, 1:0, 1:3, TECH_APPRENTICESHIP, 2.4
76, 9, 471, 25, 125, 1:4, 1:3, TECH_APPRENTICESHIP, 0.0
76, 10, 0, 0, 60, 0:0, 0:0, NO_TECH, 1.2
76, 11, 120, 0, 60, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
76, 12, 260, 0, 60, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
76, 13, 115, 0, 0, 0:0, 0:0, NO_TECH, 0.0
76, 14, 115, 0, 100, 0:0, 0:0, NO_TECH, -0.1
76, 15, 145, 0, 338, 0:0, 0:0, TECH_APPRENTICESHIP, 2.1
76, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
76, 17, 85, 0, 40, 0:0, 0:0, NO_TECH, 0.0
76, 18, 50, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
76, 19, 120, 30, 20, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
76, 20, 140, 185, 160, 0:0, 0:0, TECH_APPRENTICESHIP, 2.2
76, 21, 81, 95, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.7
76, 22, 50, 0, 125, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
76, 23, 20, 0, 0, 0:0, 0:0, TECH_ENGINEERING, 0.0
76, 24, 125, 0, 156, 0:0, 0:0, NO_TECH, 0.0
76, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
77, 0, 20, 0, 115, 1:1, 1:3, TECH_IRON_WORKING, 2.1
77, 1, 95, 0, 260, 0:0, 1:3, TECH_MILITARY_TACTICS, 1.9
77, 2, 53, 0, 65, 0:0, 1:1, TECH_MILITARY_TACTICS, 3.8
77, 3, 454, 0, 145, 5:0, 3:1, TECH_STIRRUPS, 0.4
77, 4, 153, 0, 95, 1:0, 1:3, TECH_APPRENTICESHIP, 2.1
77, 5, 240, 25, 70, 5:4, 1:3, TECH_MILITARY_ENGINEERING, 0.7
77, 6, 55, 0, 85, 5:4, 1:3, TECH_MILITARY_TACTICS, 2.0
77, 7, 245, 0, 100, 4:0, 1:3, TECH_MILITARY_TACTICS, 0.7
77, 8, 205, 150, 160, 1:0, 1:3, TECH_APPRENTICESHIP, 1.3
77, 9, 471, 25, 125, 1:3, 1:3, TECH_APPRENTICESHIP, 0.0
77, 10, 0, 0, 60, 0:0, 0:0, NO_TECH, 1.2
77, 11, 155, 0, 53, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
77, 12, 260, 0, 80, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
77, 13, 135, 0, 0, 0:0, 0:0, NO_TECH, 0.0
77, 14, 170, 0, 100, 0:0, 0:0, NO_TECH, 0.0
77, 15, 145, 0, 338, 0:0, 0:0, TECH_APPRENTICESHIP, 2.0
77, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
77, 17, 85, 0, 40, 0:0, 0:0, NO_TECH, 0.0
77, 18, 50, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
77, 19, 120, 30, 20, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
77, 20, 140, 185, 120, 0:0, 0:0, TECH_APPRENTICESHIP, 2.2
77, 21, 81, 105, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 1.3
77, 22, 78, 0, 145, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
77, 23, 0, 0, 0, 0:0, 0:0, TECH_ENGINEERING, 1.0
77, 24, 125, 0, 116, 0:0, 0:0, NO_TECH, 0.0
77, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
78, 0, 20, 0, 135, 1:1, 1:3, TECH_IRON_WORKING, 2.3
78, 1, 95, 0, 240, 1:0, 1:3, TECH_MILITARY_TACTICS, 2.0
78, 2, 28, 0, 0, 0:0, 1:1, TECH_MILITARY_TACTICS, 4.8
78, 3, 454, 0, 145, 4:0, 3:1, TECH_STIRRUPS, 0.0
78, 4, 158, 0, 70, 1:0, 1:3, TECH_APPRENTICESHIP, 3.0
78, 5, 160, 0, 75, 5:4, 2:3, TECH_MILITARY_ENGINEERING, 2.6
78, 6, 55, 0, 85, 5:4, 1:3, TECH_MILITARY_TACTICS, 2.0
78, 7, 195, 0, 100, 4:0, 1:3, TECH_MILITARY_TACTICS, 0.7
78, 8, 185, 155, 160, 1:0, 1:3, TECH_APPRENTICESHIP, 2.7
78, 9, 471, 25, 125, 1:0, 1:3, TECH_APPRENTICESHIP, 0.0
78, 10, 0, 0, 145, 0:0, 0:0, NO_TECH, 1.2
78, 11, 155, 0, 53, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
78, 12, 240, 0, 80, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
78, 13, 170, 0, 0, 0:0, 0:0, NO_TECH, 0.0
78, 14, 205, 0, 80, 0:0, 0:0, NO_TECH, 0.0
78, 15, 235, 0, 338, 0:0, 0:0, TECH_APPRENTICESHIP, 1.1
78, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
78, 17, 85, 0, 40, 0:0, 0:0, NO_TECH, 0.0
78, 18, 50, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
78, 19, 120, 30, 20, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
78, 20, 140, 140, 100, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
78, 21, 81, 130, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 2.5
78, 22, 198, 0, 193, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
78, 23, 40, 0, 0, 0:0, 0:0, TECH_ENGINEERING, 0.0
78, 24, 125, 0, 121, 0:0, 0:0, NO_TECH, 0.0
78, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
79, 0, 20, 0, 150, 1:1, 1:3, TECH_IRON_WORKING, 2.3
79, 1, 95, 0, 180, 0:0, 1:3, TECH_MILITARY_TACTICS, 1.9
79, 2, 28, 0, 0, 1:0, 1:1, TECH_MILITARY_TACTICS, 4.8
79, 3, 499, 0, 215, 1:0, 3:1, TECH_STIRRUPS, 0.2
79, 4, 158, 0, 70, 1:0, 1:3, TECH_APPRENTICESHIP, 2.9
79, 5, 160, 0, 145, 5:4, 2:3, TECH_MILITARY_ENGINEERING, 2.4
79, 6, 95, 0, 85, 5:4, 1:3, TECH_MILITARY_TACTICS, 1.5
79, 7, 195, 0, 80, 4:0, 1:3, TECH_MILITARY_TACTICS, 0.0
79, 8, 280, 155, 115, 1:0, 1:3, TECH_APPRENTICESHIP, 1.3
79, 9, 641, 25, 170, 1:0, 1:3, TECH_APPRENTICESHIP, 0.3
79, 10, 0, 0, 145, 0:0, 0:0, NO_TECH, 1.2
79, 11, 170, 0, 28, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
79, 12, 215, 0, 80, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
79, 13, 185, 0, 0, 0:0, 0:0, NO_TECH, 0.0
79, 14, 185, 0, 80, 0:0, 0:0, NO_TECH, 0.0
79, 15, 250, 0, 173, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
79, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
79, 17, 60, 0, 40, 0:0, 0:0, NO_TECH, 0.0
79, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
79, 19, 120, 20, 20, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
79, 20, 115, 56, 75, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
79, 21, 53, 120, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 3.4
79, 22, 170, 0, 283, 0:0, 0:0, TECH_APPRENTICESHIP, 1.3
79, 23, 20, 0, 0, 0:0, 0:0, TECH_ENGINEERING, 0.0
79, 24, 125, 0, 141, 0:0, 0:0, NO_TECH, 0.0
79, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
80, 0, 20, 0, 165, 1:1, 1:3, TECH_IRON_WORKING, 2.3
80, 1, 95, 0, 215, 0:0, 1:3, TECH_MILITARY_TACTICS, 2.0
80, 2, 28, 0, 0, 1:0, 1:1, NO_TECH, 2.7
80, 3, 499, 0, 230, 1:0, 3:1, TECH_STIRRUPS, 0.7
80, 4, 158, 0, 105, 1:0, 1:3, TECH_APPRENTICESHIP, 3.0
80, 5, 140, 0, 165, 5:4, 2:3, TECH_MILITARY_ENGINEERING, 2.6
80, 6, 75, 15, 60, 5:4, 1:3, TECH_MILITARY_TACTICS, 2.0
80, 7, 195, 0, 120, 4:0, 1:1, TECH_MILITARY_TACTICS, 0.0
80, 8, 258, 180, 95, 1:0, 1:3, TECH_APPRENTICESHIP, 1.3
80, 9, 641, 25, 170, 1:1, 1:3, TECH_APPRENTICESHIP, 0.8
80, 10, 0, 0, 125, 0:0, 0:0, NO_TECH, 1.2
80, 11, 115, 0, 0, 0:0, 0:0, NO_TECH, 0.0
80, 12, 215, 0, 60, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
80, 13, 200, 0, 0, 0:0, 0:0, NO_TECH, 0.0
80, 14, 165, 0, 45, 0:0, 0:0, NO_TECH, 0.0
80, 15, 230, 0, 173, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
80, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
80, 17, 85, 0, 40, 0:0, 0:0, NO_TECH, 0.0
80, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
80, 19, 190, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
80, 20, 95, 0, 70, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
80, 21, 53, 120, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 3.4
80, 22, 198, 0, 263, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
80, 23, 20, 0, 0, 0:0, 0:0, TECH_MILITARY_TACTICS, 0.0
80, 24, 125, 0, 93, 0:0, 0:0, NO_TECH, 0.0
80, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
81, 0, 20, 0, 180, 1:1, 1:3, TECH_IRON_WORKING, 2.2
81, 1, 115, 0, 195, 1:0, 1:3, TECH_MILITARY_TACTICS, 2.0
81, 2, 28, 0, 0, 1:0, 1:1, NO_TECH, 2.8
81, 3, 524, 0, 210, 5:0, 3:1, TECH_STIRRUPS, 0.6
81, 4, 158, 0, 70, 1:0, 1:3, TECH_APPRENTICESHIP, 3.0
81, 5, 140, 0, 145, 5:4, 2:3, TECH_MILITARY_ENGINEERING, 2.4
81, 6, 125, 15, 85, 5:4, 1:3, TECH_MILITARY_TACTICS, 1.5
81, 7, 175, 0, 155, 4:0, 1:1, TECH_MILITARY_TACTICS, 0.0
81, 8, 303, 120, 95, 1:0, 1:3, TECH_APPRENTICESHIP, 1.4
81, 9, 451, 25, 170, 1:0, 1:3, TECH_APPRENTICESHIP, 0.6
81, 10, 0, 0, 125, 0:0, 0:0, NO_TECH, 1.2
81, 11, 115, 0, 0, 0:0, 0:0, NO_TECH, 0.0
81, 12, 195, 0, 60, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
81, 13, 180, 0, 0, 0:0, 0:0, NO_TECH, 0.0
81, 14, 145, 0, 45, 0:0, 0:0, NO_TECH, 0.0
81, 15, 175, 0, 173, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
81, 16, 0, 0, 100, 0:0, 0:0, NO_TECH, 1.2
81, 17, 105, 15, 110, 0:0, 0:0, TECH_MACHINERY, 0.0
81, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
81, 19, 225, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
81, 20, 25, 0, 20, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
81, 21, 53, 85, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 1.7
81, 22, 28, 0, 125, 0:0, 0:0, TECH_APPRENTICESHIP, 1.1
81, 23, 20, 0, 0, 0:0, 0:0, TECH_MILITARY_TACTICS, 0.0
81, 24, 125, 0, 93, 0:0, 0:0, NO_TECH, 0.0
81, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
82, 0, 20, 0, 180, 1:1, 1:3, TECH_IRON_WORKING, 2.2
82, 1, 135, 0, 175, 0:0, 1:3, TECH_MILITARY_TACTICS, 1.3
82, 2, 53, 0, 0, 1:0, 1:1, NO_TECH, 2.8
82, 3, 436, 0, 155, 3:0, 3:1, TECH_STIRRUPS, 0.3
82, 4, 158, 0, 70, 1:0, 1:3, TECH_APPRENTICESHIP, 3.0
82, 5, 115, 0, 145, 5:4, 2:3, TECH_MILITARY_ENGINEERING, 2.4
82, 6, 270, 50, 105, 5:1, 1:3, TECH_MILITARY_TACTICS, 0.0
82, 7, 175, 0, 170, 4:0, 1:1, TECH_MILITARY_TACTICS, -0.1
82, 8, 243, 155, 0, 1:0, 1:3, TECH_APPRENTICESHIP, 1.6
82, 9, 461, 25, 105, 1:3, 1:3, TECH_APPRENTICESHIP, 0.8
82, 10, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
82, 11, 95, 0, 0, 0:0, 0:0, NO_TECH, 0.0
82, 12, 175, 0, 100, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
82, 13, 110, 0, 0, 0:0, 0:0, NO_TECH, 0.0
82, 14, 145, 0, 95, 0:0, 0:0, NO_TECH, 0.0
82, 15, 190, 0, 53, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
82, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
82, 17, 115, 0, 110, 0:0, 0:0, TECH_MACHINERY, 0.0
82, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
82, 19, 225, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
82, 20, 25, 0, 20, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
82, 21, 53, 98, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 2.3
82, 22, 28, 0, 175, 0:0, 0:0, TECH_APPRENTICESHIP, 2.2
82, 23, 20, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
82, 24, 125, 0, 93, 0:0, 0:0, NO_TECH, 0.0
82, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
83, 0, 20, 0, 90, 1:1, 1:3, TECH_IRON_WORKING, 2.2
83, 1, 150, 0, 175, 1:0, 1:3, TECH_MILITARY_TACTICS, 0.8
83, 2, 53, 0, 0, 1:0, 1:1, TECH_MILITARY_TACTICS, 2.8
83, 3, 464, 0, 170, 3:0, 3:1, TECH_STIRRUPS, 0.5
83, 4, 198, 0, 70, 1:1, 1:3, TECH_APPRENTICESHIP, 2.2
83, 5, 95, 0, 145, 5:4, 2:3, TECH_MILITARY_ENGINEERING, 2.7
83, 6, 305, 50, 115, 5:2, 1:3, TECH_MILITARY_TACTICS, 0.0
83, 7, 220, 0, 90, 4:0, 1:1, TECH_MILITARY_TACTICS, 0.0
83, 8, 193, 165, 0, 1:0, 1:3, TECH_APPRENTICESHIP, 2.8
83, 9, 481, 25, 125, 1:0, 1:3, TECH_APPRENTICESHIP, 0.0
83, 10, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
83, 11, 95, 0, 0, 0:0, 0:0, NO_TECH, 0.0
83, 12, 140, 0, 80, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
83, 13, 195, 0, 0, 0:0, 0:0, NO_TECH, 0.0
83, 14, 145, 0, 95, 0:0, 0:0, NO_TECH, 0.0
83, 15, 135, 0, 25, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
83, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
83, 17, 175, 0, 90, 0:0, 0:0, TECH_MACHINERY, 0.0
83, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
83, 19, 150, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
83, 20, 25, 0, 55, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
83, 21, 53, 105, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 2.7
83, 22, 28, 0, 175, 0:0, 0:0, TECH_APPRENTICESHIP, 2.2
83, 23, 40, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
83, 24, 125, 0, 133, 0:0, 0:0, NO_TECH, 0.0
83, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
84, 0, 20, 0, 195, 1:1, 1:3, TECH_IRON_WORKING, 2.2
84, 1, 150, 0, 140, 1:0, 1:3, TECH_MILITARY_TACTICS, 0.8
84, 2, 53, 0, 0, 1:0, 1:1, TECH_MILITARY_TACTICS, 2.8
84, 3, 384, 0, 135, 5:0, 3:1, TECH_STIRRUPS, 0.5
84, 4, 198, 0, 70, 1:0, 1:3, TECH_APPRENTICESHIP, 2.5
84, 5, 120, 0, 90, 5:4, 2:3, TECH_MILITARY_ENGINEERING, 2.7
84, 6, 305, 50, 175, 5:2, 1:3, TECH_MILITARY_TACTICS, 0.3
84, 7, 160, 0, 70, 4:0, 1:1, TECH_MILITARY_TACTICS, 0.0
84, 8, 218, 130, 0, 1:0, 1:3, TECH_APPRENTICESHIP, 1.6
84, 9, 511, 0, 125, 1:2, 1:3, TECH_APPRENTICESHIP, 0.0
84, 10, 0, 0, 125, 0:0, 0:0, NO_TECH, 1.2
84, 11, 60, 0, 0, 0:0, 0:0, NO_TECH, 0.0
84, 12, 140, 0, 60, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
84, 13, 90, 0, 0, 0:0, 0:0, NO_TECH, 0.0
84, 14, 110, 95, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.4
84, 15, 135, 0, 25, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
84, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
84, 17, 150, 0, 80, 0:0, 0:0, TECH_MACHINERY, 0.0
84, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
84, 19, 145, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
84, 20, 25, 0, 120, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
84, 21, 53, 105, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 2.7
84, 22, 28, 0, 225, 0:0, 0:0, TECH_APPRENTICESHIP, 2.2
84, 23, 0, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 1.0
84, 24, 125, 0, 113, 0:0, 0:0, NO_TECH, 0.0
84, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
85, 0, 20, 0, 90, 1:1, 1:3, TECH_IRON_WORKING, 2.2
85, 1, 150, 0, 140, 1:0, 1:3, TECH_MILITARY_TACTICS, 0.8
85, 2, 53, 0, 0, 1:0, 1:1, TECH_MILITARY_TACTICS, 2.8
85, 3, 384, 0, 135, 5:0, 3:1, TECH_STIRRUPS, 0.4
85, 4, 213, 0, 35, 1:1, 1:3, TECH_APPRENTICESHIP, 2.5
85, 5, 120, 110, 25, 4:4, 2:3, TECH_MILITARY_ENGINEERING, 2.4
85, 6, 325, 50, 130, 5:2, 1:3, TECH_MILITARY_TACTICS, 0.3
85, 7, 180, 0, 70, 4:0, 1:1, TECH_MILITARY_TACTICS, 0.0
85, 8, 190, 130, 0, 1:0, 1:3, TECH_MACHINERY, 2.9
85, 9, 456, 0, 100, 1:4, 1:3, TECH_APPRENTICESHIP, -0.1
85, 10, 0, 0, 125, 0:0, 0:0, NO_TECH, 1.2
85, 11, 60, 0, 0, 0:0, 0:0, NO_TECH, 0.0
85, 12, 105, 0, 60, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
85, 13, 75, 0, 0, 0:0, 0:0, NO_TECH, 0.0
85, 14, 145, 95, 0, 0:0, 0:0, TECH_APPRENTICESHIP, -0.1
85, 15, 135, 0, 50, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
85, 16, 0, 0, 80, 0:0, 0:0, NO_TECH, 1.2
85, 17, 190, 0, 60, 0:0, 0:0, TECH_MACHINERY, 0.0
85, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
85, 19, 145, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
85, 20, 25, 0, 120, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
85, 21, 53, 45, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.6
85, 22, 28, 0, 190, 0:0, 0:0, TECH_APPRENTICESHIP, 2.2
85, 23, 20, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
85, 24, 125, 0, 60, 0:0, 0:0, NO_TECH, 0.0
85, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
86, 0, 20, 0, 90, 1:1, 1:3, TECH_IRON_WORKING, 2.2
86, 1, 150, 0, 105, 1:0, 1:3, TECH_MILITARY_TACTICS, 0.7
86, 2, 53, 0, 0, 1:0, 1:1, TECH_MILITARY_TACTICS, 2.8
86, 3, 384, 0, 135, 1:0, 3:1, TECH_STIRRUPS, 0.4
86, 4, 213, 0, 35, 1:1, 1:3, TECH_STIRRUPS, 2.6
86, 5, 120, 145, 25, 4:3, 1:3, TECH_MILITARY_ENGINEERING, 2.9
86, 6, 245, 15, 170, 5:2, 1:3, TECH_MILITARY_TACTICS, 0.3
86, 7, 145, 0, 90, 4:0, 1:1, TECH_MILITARY_TACTICS, 0.0
86, 8, 190, 95, 0, 1:0, 1:3, TECH_CASTLES, 3.1
86, 9, 416, 0, 100, 1:2, 1:3, TECH_APPRENTICESHIP, -0.1
86, 10, 0, 0, 125, 0:0, 0:0, NO_TECH, 1.2
86, 11, 60, 0, 0, 0:0, 0:0, NO_TECH, 0.0
86, 12, 165, 0, 80, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
86, 13, 125, 0, 0, 0:0, 0:0, NO_TECH, 0.0
86, 14, 125, 95, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
86, 15, 135, 0, 50, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
86, 16, 0, 0, 60, 0:0, 0:0, NO_TECH, 1.2
86, 17, 170, 0, 40, 0:0, 0:0, TECH_MACHINERY, 0.0
86, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
86, 19, 180, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
86, 20, 25, 0, 95, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
86, 21, 53, 50, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.5
86, 22, 53, 0, 170, 0:0, 0:0, TECH_APPRENTICESHIP, 1.5
86, 23, 95, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
86, 24, 125, 0, 40, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
86, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
87, 0, 20, 0, 125, 1:1, 1:3, TECH_ENGINEERING, 2.2
87, 1, 150, 0, 70, 1:0, 1:3, TECH_MILITARY_TACTICS, 0.8
87, 2, 53, 0, 0, 1:0, 1:1, TECH_MILITARY_TACTICS, 2.7
87, 3, 349, 0, 135, 1:0, 3:1, TECH_STIRRUPS, 0.8
87, 4, 213, 0, 35, 1:1, 1:3, TECH_STIRRUPS, 2.6
87, 5, 120, 125, 25, 4:3, 2:3, TECH_MILITARY_ENGINEERING, 3.2
87, 6, 265, 15, 170, 5:2, 1:3, TECH_MILITARY_TACTICS, 0.3
87, 7, 125, 0, 125, 4:1, 1:1, TECH_MILITARY_TACTICS, 0.0
87, 8, 190, 120, 0, 1:0, 1:3, TECH_CASTLES, 2.9
87, 9, 436, 0, 125, 1:2, 1:3, TECH_APPRENTICESHIP, 0.0
87, 10, 0, 0, 125, 0:0, 0:0, NO_TECH, 1.2
87, 11, 60, 0, 0, 0:0, 0:0, NO_TECH, 0.0
87, 12, 95, 0, 100, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
87, 13, 125, 0, 0, 0:0, 0:0, NO_TECH, 0.0
87, 14, 170, 95, 0, 0:0, 0:0, TECH_MACHINERY, 0.2
87, 15, 100, 0, 50, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
87, 16, 0, 0, 60, 0:0, 0:0, NO_TECH, 1.2
87, 17, 135, 0, 40, 0:0, 0:0, TECH_MACHINERY, 0.0
87, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
87, 19, 160, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
87, 20, 50, 0, 120, 0:0, 0:0, TECH_APPRENTICESHIP, 0.3
87, 21, 53, 50, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.6
87, 22, 53, 0, 170, 0:0, 0:0, NO_TECH, 1.5
87, 23, 95, 0, 30, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
87, 24, 160, 0, 40, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
87, 62, 0, 0, 0, 0:0, 0:0, NO_TECH, 2.0
88, 0, 20, 0, 125, 1:1, 1:3, TECH_ENGINEERING, 2.3
88, 1, 150, 0, 70, 1:0, 1:3, TECH_MILITARY_TACTICS, 0.9
88, 2, 91, 0, 0, 2:0, 1:1, TECH_MILITARY_TACTICS, 1.7
88, 3, 265, 0, 100, 6:0, 3:3, TECH_STIRRUPS, 0.7
88, 4, 263, 0, 35, 1:3, 1:3, TECH_STIRRUPS, 2.8
88, 5, 120, 145, 25, 4:4, 2:3, TECH_MILITARY_ENGINEERING, 3.0
88, 6, 220, 0, 0, 5:4, 1:3, TECH_MILITARY_TACTICS, 1.7
88, 7, 0, 0, 0, 4:1, 1:1, TECH_MILITARY_TACTICS, 2.0
88, 8, 190, 85, 25, 1:0, 1:3, TECH_STIRRUPS, 3.1
88, 9, 393, 0, 160, 1:4, 1:3, TECH_APPRENTICESHIP, 0.0
88, 10, 0, 0, 150, 0:0, 0:0, NO_TECH, 1.2
88, 11, 60, 0, 0, 0:0, 0:0, NO_TECH, 0.0
88, 12, 60, 0, 100, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
88, 13, 125, 0, 0, 0:0, 0:0, NO_TECH, 0.0
88, 14, 130, 85, 0, 0:0, 0:0, TECH_MACHINERY, 0.2
88, 15, 100, 0, 50, 0:0, 0:0, TECH_APPRENTICESHIP, 0.2
88, 16, 0, 0, 40, 0:0, 0:0, NO_TECH, 1.2
88, 17, 150, 0, 40, 0:0, 0:0, TECH_MACHINERY, 0.0
88, 18, 25, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
88, 19, 160, 0, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 0.0
88, 20, 50, 0, 110, 0:0, 0:0, TECH_APPRENTICESHIP, 0.1
88, 21, 53, 85, 0, 0:0, 0:0, TECH_APPRENTICESHIP, 1.7
88, 22, 53, 0, 150, 0:0, 0:0, NO_TECH, 1.0
