Game Turn, Range, Value, Seed, Type, Location
53, 1, 0, 3036349680, sync, GetNextBuyablePlot picker
53, 3, 0, 1275226729, sync, Random Direction
53, 2, 0, 262765806, sync, Random Direction
53, 4, 2, 1565451663, sync, Random Direction
53, 4, 0, 2686681116, sync, Random Direction
53, 1, 0, 835601445, sync, GetNextBuyablePlot picker
53, 1, 0, 657750522, sync, GetNextBuyablePlot picker
53, 3, 0, 2145274795, sync, Random Direction
53, 3, 1, 502694408, sync, Random Direction
53, 4, 3, 2009333153, sync, Random Direction
53, 4, 1, 3242212294, sync, Random Direction
53, 5, 3, 1538520967, sync, Random Direction
53, 6, 3, 2591405748, sync, Random Direction
53, 1, 0, 2768360157, sync, GetNextBuyablePlot picker
53, 4, 2, 66342482, sync, Random Direction
53, 1, 0, 2219738403, sync, GetNextBuyablePlot picker
53, 1, 0, 504465952, sync, Random Direction
53, 1, 0, 441303001, sync, Random Direction
53, 1, 0, 1583676830, sync, Random Direction
53, 2, 1, 1014648959, sync, Random Direction
53, 1, 0, 2245339212, sync, Random Direction
53, 1, 0, 1691451541, sync, GetNextBuyablePlot picker
53, 2, 0, 178214314, sync, Random Direction
53, 100, 7, 2104325531, sync, Barbarian Ranged unit roll
53, 12, 0, 307395896, sync, Unit Combat Damage
53, 12, 7, 9867537, sync, Unit Combat Damage
53, 12, 3, 2759139958, sync, Unit Combat Damage
53, 100, 97, 1403244663, sync, Random value for CombatResults Object
53, 100, 77, 4182652132, sync, Random value for CombatResults Object
53, 100, 37, 3334614349, sync, Random value for CombatResults Object
53, 12, 2, 1627975682, sync, Unit Combat Damage
53, 12, 4, 763034899, sync, Unit Combat Damage
53, 100, 1, 1714142032, sync, Random value for CombatResults Object
53, 100, 19, 59855177, sync, Random value for CombatResults Object
53, 100, 46, 857344590, sync, Random value for CombatResults Object
53, 12, 0, 2005817199, sync, Unit Combat Damage
53, 100, 93, 353975420, sync, Random value for CombatResults Object
53, 100, 90, 4027889925, sync, Random value for CombatResults Object
53, 100, 63, 3893394778, sync, Random value for CombatResults Object
53, 12, 5, 2731735947, sync, Unit Combat Damage
53, 100, 4, 1962648680, sync, Random value for CombatResults Object
53, 100, 3, 195879041, sync, Random value for CombatResults Object
53, 100, 43, 164173094, sync, Random value for CombatResults Object
53, 2, 1, 1886635367, sync, Random Direction
53, 3, 1, 4229603092, sync, Random Direction
53, 14, 0, 2437284797, sync, Random Direction
53, 4, 0, 287399346, sync, Random Direction
53, 12, 1, 527257859, sync, Random Direction
53, 11, 0, 462198912, sync, Random Direction
53, 15, 3, 72621753, sync, Random Direction
53, 8, 6, 893625086, sync, Random Direction
53, 18, 17, 3622435423, sync, Random Direction
53, 9, 5, 4251106476, sync, Random Direction
53, 4, 3, 2442063221, sync, Random Direction
53, 5, 2, 3820155146, sync, Random Direction
53, 8, 7, 1885199739, sync, Random Direction
53, 12, 8, 4187289496, sync, Random Direction
53, 18, 12, 3211652081, sync, Random Direction
54, 31, 12, 2903970774, sync, Active Volcano Roll
54, 5000, 2142, 1751307863, sync, Random Event Roll
54, 2, 1, 1840117060, sync, GetNextBuyablePlot picker
54, 2, 0, 2858702381, sync, GetNextBuyablePlot picker
54, 1, 0, 852006754, sync, GetNextBuyablePlot picker
54, 1, 0, 3042214131, sync, GetNextBuyablePlot picker
54, 1, 0, 1664557488, sync, GetNextBuyablePlot picker
54, 1, 0, 3369936937, sync, GetNextBuyablePlot picker
54, 4, 2, 1629276078, sync, Generating a random new Great Person
54, 12, 2, 3165403471, sync, Unit Combat Damage
54, 12, 11, 820291804, sync, Unit Combat Damage
54, 100, 0, 4076281317, sync, Random value for CombatResults Object
54, 100, 59, 41005242, sync, Random value for CombatResults Object
54, 100, 0, 2552044395, sync, Random value for CombatResults Object
54, 1, 0, 42038984, sync, GetNextBuyablePlot picker
54, 2, 0, 704688993, sync, GetNextBuyablePlot picker
54, 1, 0, 1996103302, sync, GetNextBuyablePlot picker
54, 3, 2, 2138047303, sync, GetNextBuyablePlot picker
54, 2, 0, 4087035764, sync, GetNextBuyablePlot picker
54, 12, 1, 1538532509, sync, Unit Combat Damage
54, 12, 11, 491363602, sync, Unit Combat Damage
54, 100, 15, 4095708387, sync, Random value for CombatResults Object
54, 100, 11, 686708448, sync, Random value for CombatResults Object
54, 100, 71, 489909657, sync, Random value for CombatResults Object
54, 13, 0, 3080747102, sync, Random Direction
54, 1, 0, 179573823, sync, GetNextBuyablePlot picker
54, 1, 0, 345112844, sync, GetNextBuyablePlot picker
54, 3, 2, 432294485, sync, GetNextBuyablePlot picker
54, 1, 0, 3656891498, sync, GetNextBuyablePlot picker
54, 12, 9, 3990861147, sync, Unit Combat Damage
54, 100, 69, 3504611832, sync, Random value for CombatResults Object
54, 100, 17, 2974562001, sync, Random value for CombatResults Object
54, 100, 46, 751646006, sync, Random value for CombatResults Object
54, 2, 0, 2002406455, sync, GetNextBuyablePlot picker
54, 2, 0, 1043686820, sync, GetNextBuyablePlot picker
54, 2, 0, 42757901, sync, GetNextBuyablePlot picker
54, 1, 0, 279932610, sync, GetNextBuyablePlot picker
54, 1, 0, 2055042259, sync, GetNextBuyablePlot picker
54, 12, 4, 1328887824, sync, Unit Combat Damage
54, 12, 11, 1562242825, sync, Unit Combat Damage
54, 12, 1, 4002002190, sync, Unit Combat Damage
54, 100, 68, 480283439, sync, Random value for CombatResults Object
54, 100, 84, 2954741052, sync, Random value for CombatResults Object
54, 100, 25, 3610079941, sync, Random value for CombatResults Object
54, 1, 0, 1085281306, sync, GetNextBuyablePlot picker
54, 2, 1, 1463069515, sync, GetNextBuyablePlot picker
54, 2, 1, 3030382888, sync, GetNextBuyablePlot picker
54, 2, 0, 2197255745, sync, GetNextBuyablePlot picker
54, 152, 75, 548100070, sync, Random Sea
54, 3, 0, 2141237543, sync, Random Direction
54, 6, 3, 948928468, sync, Random Direction
54, 3, 2, 2147759485, sync, Random Direction
54, 7, 3, 3854896242, sync, Random Direction
54, 7, 6, 1893546179, sync, Random Direction
54, 10, 8, 3746481472, sync, Random Direction
54, 7, 0, 3827543161, sync, Random Direction
54, 3, 2, 542342590, sync, Random Direction
54, 7, 6, 3000016415, sync, Random Direction
54, 10, 2, 3724211564, sync, Random Direction
54, 37, 36, 942249781, sync, Choosing a Citizen Name
54, 2, 1, 4257593290, sync, GetNextBuyablePlot picker
54, 1, 0, 3144351035, sync, GetNextBuyablePlot picker
54, 2, 0, 1012399192, sync, GetNextBuyablePlot picker
54, 1, 0, 74019249, sync, GetNextBuyablePlot picker
54, 6, 0, 3782182550, sync, Selecting a random new quest
54, 4, 0, 629289495, sync, Random Direction
54, 2, 1, 947684868, sync, Random Direction
54, 2, 1, 2834462701, sync, Random Direction
54, 9, 4, 3189077538, sync, Random Direction
54, 2, 0, 2037242035, sync, GetNextBuyablePlot picker
54, 1, 0, 960364144, sync, GetNextBuyablePlot picker
54, 1, 0, 2106303977, sync, GetNextBuyablePlot picker
54, 1, 0, 2084098670, sync, GetNextBuyablePlot picker
54, 5, 2, 3814935823, sync, Random Direction
54, 3, 2, 2069664156, sync, Random Direction
54, 9, 4, 4117739429, sync, Random Direction
54, 4, 3, 2032379770, sync, GetNextBuyablePlot picker
54, 1, 0, 4086410027, sync, GetNextBuyablePlot picker
54, 1, 0, 1701784456, sync, GetNextBuyablePlot picker
54, 1, 0, 1120479521, sync, GetNextBuyablePlot picker
54, 12, 3, 3937714502, sync, Unit Combat Damage
54, 12, 2, 1140707079, sync, Unit Combat Damage
54, 100, 71, 781154356, sync, Random value for CombatResults Object
54, 100, 70, 3052287581, sync, Random value for CombatResults Object
54, 100, 62, 3018566610, sync, Random value for CombatResults Object
54, 5, 1, 2686342307, sync, Random Direction
54, 1, 0, 1137042336, sync, GetNextBuyablePlot picker
54, 1, 0, 3562855257, sync, GetNextBuyablePlot picker
54, 2, 0, 4130648862, sync, GetNextBuyablePlot picker
54, 2, 1, 171415551, sync, GetNextBuyablePlot picker
54, 3, 2, 2553649612, sync, Random Direction
54, 1, 0, 3816215573, sync, GetNextBuyablePlot picker
54, 3, 2, 1802822442, sync, GetNextBuyablePlot picker
54, 12, 9, 3128407323, sync, Unit Combat Damage
54, 12, 4, 3423110840, sync, Unit Combat Damage
54, 100, 33, 1660787857, sync, Random value for CombatResults Object
54, 100, 95, 1423312886, sync, Random value for CombatResults Object
54, 100, 83, 4090660855, sync, Random value for CombatResults Object
54, 12, 8, 3592115812, sync, Unit Combat Damage
54, 100, 54, 3008262349, sync, Random value for CombatResults Object
54, 100, 29, 2320674178, sync, Random value for CombatResults Object
54, 100, 61, 1251847315, sync, Random value for CombatResults Object
54, 1, 0, 2624156880, sync, GetNextBuyablePlot picker
54, 4, 3, 3814608073, sync, Random Direction
54, 6, 4, 4144111566, sync, Random Direction
54, 2, 1, 3102506735, sync, Random Direction
54, 1, 0, 2805534204, sync, GetNextBuyablePlot picker
54, 6, 3, 1651895429, sync, Random Direction
54, 7, 4, 2384751322, sync, Random Direction
54, 5, 4, 2628524811, sync, Random Direction
54, 4, 0, 3674672616, sync, Random Direction
54, 6, 3, 296602625, sync, Random Direction
54, 4, 1, 2230213286, sync, Random Direction
54, 1, 0, 2071944423, sync, GetNextBuyablePlot picker
54, 4, 3, 3845333140, sync, Random Direction
54, 5, 1, 4046071613, sync, Random Direction
54, 7, 1, 1561688882, sync, Random Direction
54, 5, 3, 677044355, sync, Random Direction
54, 7, 2, 3345723904, sync, Random Direction
54, 2, 0, 1696004665, sync, GetNextBuyablePlot picker
54, 3, 1, 203167870, sync, Random Direction
54, 1, 0, 2799763935, sync, GetNextBuyablePlot picker
54, 7, 5, 2916740652, sync, Random Direction
54, 10, 2, 3462660341, sync, Random Direction
54, 7, 6, 1264402058, sync, Random Direction
54, 5, 4, 3900562683, sync, Random Direction
54, 5, 4, 4228759832, sync, Random Direction
54, 3, 2, 4081104753, sync, Random Direction
54, 1, 0, 3705190742, sync, GetNextBuyablePlot picker
54, 1, 0, 1061375447, sync, GetNextBuyablePlot picker
54, 8, 3, 1017763524, sync, Random Direction
54, 1, 0, 1935169965, sync, GetNextBuyablePlot picker
54, 3, 0, 1354700002, sync, Random Direction
54, 2, 0, 579137651, sync, Random Direction
54, 5, 1, 1607441200, sync, Random Direction
54, 5, 2, 1137566633, sync, Random Direction
54, 1, 0, 2545786158, sync, GetNextBuyablePlot picker
54, 1, 0, 2704548047, sync, GetNextBuyablePlot picker
54, 3, 2, 1951087196, sync, Random Direction
54, 5, 2, 4009234789, sync, Random Direction
54, 7, 4, 1846173242, sync, Random Direction
54, 3, 2, 2650536683, sync, Random Direction
54, 4, 0, 3347030088, sync, Random Direction
54, 3, 1, 333274849, sync, Random Direction
54, 1, 0, 1798317062, sync, GetNextBuyablePlot picker
54, 7, 0, 2971491015, sync, Random Direction
54, 1, 0, 403863796, sync, GetNextBuyablePlot picker
54, 1, 0, 1634732061, sync, Random Direction
54, 1, 0, 1117420178, sync, Random Direction
54, 1, 0, 1275780195, sync, Random Direction
54, 2, 0, 1196961888, sync, Random Direction
54, 1, 0, 160041241, sync, GetNextBuyablePlot picker
54, 2, 0, 2162273758, sync, Random Direction
54, 100, 70, 2059721663, sync, Barbarian Ranged unit roll
54, 12, 4, 3045061260, sync, Unit Combat Damage
54, 12, 9, 1739136469, sync, Unit Combat Damage
54, 100, 37, 3520514538, sync, Random value for CombatResults Object
54, 100, 20, 1593144539, sync, Random value for CombatResults Object
54, 100, 34, 880782200, sync, Random value for CombatResults Object
54, 12, 7, 1466614353, sync, Unit Combat Damage
54, 12, 3, 2605685430, sync, Unit Combat Damage
54, 100, 24, 1087144887, sync, Random value for CombatResults Object
54, 100, 46, 1035994916, sync, Random value for CombatResults Object
54, 100, 47, 1992831629, sync, Random value for CombatResults Object
54, 12, 9, 2024975426, sync, Unit Combat Damage
54, 100, 83, 3516638291, sync, Random value for CombatResults Object
54, 100, 31, 3599266192, sync, Random value for CombatResults Object
54, 100, 88, 1343384201, sync, Random value for CombatResults Object
54, 12, 11, 3812838030, sync, Unit Combat Damage
54, 100, 30, 4231148207, sync, Random value for CombatResults Object
54, 100, 15, 1328223932, sync, Random value for CombatResults Object
54, 100, 7, 665724485, sync, Random value for CombatResults Object
54, 2, 0, 321749402, sync, Random Direction
54, 4, 3, 1593395915, sync, Random Direction
54, 8, 7, 3371229864, sync, Random Direction
54, 12, 10, 3918520769, sync, Random Direction
54, 14, 4, 3847363942, sync, Random Direction
54, 6, 1, 1271908519, sync, Random Direction
54, 11, 4, 784695636, sync, Random Direction
54, 12, 3, 1920456957, sync, Random Direction
54, 12, 10, 1372760562, sync, Random Direction
54, 3, 0, 3919988803, sync, Random Direction
54, 10, 1, 212033216, sync, Random Direction
54, 11, 8, 820905977, sync, Random Direction
54, 13, 10, 3210572606, sync, Random Direction
55, 31, 13, 3554354591, sync, Active Volcano Roll
55, 5000, 4257, 1908385516, sync, Random Event Roll
55, 2, 0, 3657312949, sync, GetNextBuyablePlot picker
55, 2, 0, 1060734282, sync, GetNextBuyablePlot picker
55, 37, 29, 1398176955, sync, Choosing a Citizen Name
55, 1, 0, 3379971544, sync, GetNextBuyablePlot picker
55, 1, 0, 2914237745, sync, GetNextBuyablePlot picker
55, 1, 0, 2115152918, sync, GetNextBuyablePlot picker
55, 1, 0, 224799127, sync, GetNextBuyablePlot picker
55, 11, 5, 1458956164, sync, Random Religion Choice
55, 1, 0, 2270559085, sync, GetNextBuyablePlot picker
55, 2, 1, 4119163810, sync, GetNextBuyablePlot picker
55, 1, 0, 3294218291, sync, GetNextBuyablePlot picker
55, 3, 2, 3215718384, sync, GetNextBuyablePlot picker
55, 2, 1, 3043221865, sync, GetNextBuyablePlot picker
55, 2, 1, 2859149294, sync, City Build District Choice
55, 2, 1, 2245964943, sync, City Build District Choice
55, 12, 3, 3497042716, sync, Unit Combat Damage
55, 12, 6, 1431317285, sync, Unit Combat Damage
55, 12, 4, 2212877562, sync, Unit Combat Damage
55, 100, 41, 1662782123, sync, Random value for CombatResults Object
55, 100, 68, 1769133320, sync, Random value for CombatResults Object
55, 100, 2, 2935837857, sync, Random value for CombatResults Object
55, 1, 0, 120342214, sync, GetNextBuyablePlot picker
55, 1, 0, 2391713415, sync, GetNextBuyablePlot picker
55, 3, 2, 1021589940, sync, GetNextBuyablePlot picker
55, 1, 0, 3422132701, sync, GetNextBuyablePlot picker
55, 12, 5, 68553042, sync, Unit Combat Damage
55, 100, 79, 2074420259, sync, Random value for CombatResults Object
55, 100, 27, 3429186848, sync, Random value for CombatResults Object
55, 100, 49, 1182463705, sync, Random value for CombatResults Object
55, 2, 0, 2120706206, sync, GetNextBuyablePlot picker
55, 2, 1, 1545330559, sync, GetNextBuyablePlot picker
55, 1, 0, 3509652300, sync, GetNextBuyablePlot picker
55, 1, 0, 203106197, sync, GetNextBuyablePlot picker
55, 1, 0, 3755831466, sync, GetNextBuyablePlot picker
55, 2, 1, 387511451, sync, City Build District Choice
55, 12, 6, 4211707960, sync, Unit Combat Damage
55, 12, 2, 2421401617, sync, Unit Combat Damage
55, 100, 58, 1056566646, sync, Random value for CombatResults Object
55, 100, 69, 2517122935, sync, Random value for CombatResults Object
55, 100, 66, 2984474596, sync, Random value for CombatResults Object
55, 1, 0, 2864297037, sync, GetNextBuyablePlot picker
55, 2, 0, 1183804162, sync, GetNextBuyablePlot picker
55, 2, 0, 53959699, sync, GetNextBuyablePlot picker
55, 2, 0, 1179790928, sync, GetNextBuyablePlot picker
55, 1, 0, 486164553, sync, Random Direction
55, 1, 0, 168637774, sync, Random Direction
55, 11, 8, 1446094447, sync, Random Direction
55, 1, 0, 3165904764, sync, Random Direction
55, 7, 5, 2090213381, sync, Random Direction
55, 10, 2, 3532347482, sync, Random Direction
55, 9, 1, 1239169675, sync, Random Direction
55, 6, 5, 522024808, sync, Random Direction
55, 5, 3, 4234000257, sync, Random Direction
55, 10, 5, 2962661414, sync, Random Direction
55, 2, 0, 2555507815, sync, GetNextBuyablePlot picker
55, 1, 0, 33989140, sync, GetNextBuyablePlot picker
55, 2, 0, 1370311357, sync, GetNextBuyablePlot picker
55, 1, 0, 1589418162, sync, GetNextBuyablePlot picker
55, 2, 1, 411004931, sync, City Build District Choice
55, 3, 2, 2813709184, sync, Random Direction
55, 1, 0, 2976437689, sync, Random Direction
55, 3, 0, 3235352062, sync, Random Direction
55, 5, 4, 427755871, sync, Random Direction
55, 8, 5, 4000063404, sync, Random Direction
55, 1, 0, 2696418421, sync, GetNextBuyablePlot picker
55, 1, 0, 203066378, sync, GetNextBuyablePlot picker
55, 1, 0, 397728891, sync, GetNextBuyablePlot picker
55, 1, 0, 4115761816, sync, GetNextBuyablePlot picker
55, 2, 0, 360874737, sync, City Build District Choice
55, 5, 3, 1675452118, sync, Random Direction
55, 3, 0, 2812986711, sync, Random Direction
55, 5, 0, 606124100, sync, Random Direction
55, 4, 1, 581655853, sync, GetNextBuyablePlot picker
55, 1, 0, 1999147618, sync, GetNextBuyablePlot picker
55, 1, 0, 850157555, sync, GetNextBuyablePlot picker
55, 1, 0, 26416304, sync, GetNextBuyablePlot picker
55, 12, 5, 739090217, sync, Unit Combat Damage
55, 12, 10, 1795257006, sync, Unit Combat Damage
55, 100, 1, 3777169487, sync, Random value for CombatResults Object
55, 100, 36, 76336092, sync, Random value for CombatResults Object
55, 100, 11, 1580729573, sync, Random value for CombatResults Object
55, 12, 9, 494275514, sync, Unit Combat Damage
55, 100, 29, 3467762283, sync, Random value for CombatResults Object
55, 100, 89, 1275644360, sync, Random value for CombatResults Object
55, 100, 55, 3857255009, sync, Random value for CombatResults Object
55, 1, 0, 2372479366, sync, GetNextBuyablePlot picker
55, 1, 0, 1678881351, sync, GetNextBuyablePlot picker
55, 2, 0, 3921984116, sync, GetNextBuyablePlot picker
55, 2, 1, 592112541, sync, GetNextBuyablePlot picker
55, 37, 16, 4078852114, sync, Choosing a Citizen Name
55, 1, 0, 1923951587, sync, GetNextBuyablePlot picker
55, 12, 9, 732760544, sync, Unit Combat Damage
55, 100, 83, 3572475033, sync, Random value for CombatResults Object
55, 100, 42, 3582321502, sync, Random value for CombatResults Object
55, 100, 6, 1845273407, sync, Random value for CombatResults Object
55, 3, 2, 269018124, sync, GetNextBuyablePlot picker
55, 12, 1, 4136431957, sync, Unit Combat Damage
55, 100, 86, 675862378, sync, Random value for CombatResults Object
55, 100, 81, 3735172187, sync, Random value for CombatResults Object
55, 100, 81, 3496359160, sync, Random value for CombatResults Object
55, 1, 0, 3480767953, sync, GetNextBuyablePlot picker
55, 5, 4, 1049952310, sync, Random Direction
55, 6, 1, 3947215671, sync, Random Direction
55, 3, 1, 793094308, sync, Random Direction
55, 1, 0, 1826813453, sync, GetNextBuyablePlot picker
55, 5, 2, 514386370, sync, Random Direction
55, 4, 3, 2469450707, sync, Random Direction
55, 3, 1, 4102466320, sync, Random Direction
55, 5, 2, 2211833353, sync, Random Direction
55, 6, 5, 2183127054, sync, Random Direction
55, 5, 3, 4138392111, sync, Random Direction
55, 1, 0, 3297994812, sync, GetNextBuyablePlot picker
55, 3, 1, 1995299269, sync, Random Direction
55, 5, 3, 2399006490, sync, Random Direction
55, 4, 0, 3373591115, sync, Random Direction
55, 8, 7, 1045220392, sync, Random Direction
55, 5, 0, 4225191233, sync, Random Direction
55, 2, 1, 360440550, sync, GetNextBuyablePlot picker
55, 3, 0, 3368411175, sync, Random Direction
55, 1, 0, 196510420, sync, GetNextBuyablePlot picker
55, 8, 6, 2626321533, sync, Random Direction
55, 7, 5, 3734194034, sync, Random Direction
55, 7, 2, 3634780099, sync, Random Direction
55, 6, 0, 1365440576, sync, Random Direction
55, 6, 2, 273113977, sync, Random Direction
55, 6, 0, 1464494270, sync, Random Direction
55, 1, 0, 395095327, sync, GetNextBuyablePlot picker
55, 1, 0, 2829015148, sync, GetNextBuyablePlot picker
55, 8, 5, 676445749, sync, Random Direction
55, 1, 0, 2764067530, sync, GetNextBuyablePlot picker
55, 6, 3, 291044411, sync, Random Direction
55, 2, 1, 2422181720, sync, Random Direction
55, 2, 1, 3429697713, sync, Random Direction
55, 6, 5, 3975729558, sync, Random Direction
55, 1, 0, 3855687959, sync, GetNextBuyablePlot picker
55, 1, 0, 15354116, sync, Random Direction
55, 1, 0, 1125678829, sync, GetNextBuyablePlot picker
55, 2, 0, 1617457442, sync, Random Direction
55, 6, 3, 20756403, sync, Random Direction
55, 3, 2, 2386882928, sync, Random Direction
55, 3, 0, 3247119593, sync, Random Direction
55, 5, 3, 1346403694, sync, Random Direction
55, 6, 1, 3267435535, sync, Random Direction
55, 1, 0, 1163900060, sync, GetNextBuyablePlot picker
55, 10, 3, 4285505189, sync, Random Direction
55, 1, 0, 1568342650, sync, GetNextBuyablePlot picker
55, 1, 0, 746416683, sync, Random Direction
55, 3, 0, 805404296, sync, Random Direction
55, 1, 0, 1247838241, sync, Random Direction
55, 1, 0, 2359741510, sync, GetNextBuyablePlot picker
55, 1, 0, 2036760071, sync, Random Direction
55, 100, 33, 729021236, sync, Barbarian Ranged unit roll
55, 100, 79, 1428421981, sync, Barbarian Ranged unit roll
55, 12, 2, 3396560594, sync, Unit Combat Damage
55, 12, 5, 887288739, sync, Unit Combat Damage
55, 100, 74, 2112853664, sync, Random value for CombatResults Object
55, 100, 17, 3198685785, sync, Random value for CombatResults Object
55, 100, 18, 754785822, sync, Random value for CombatResults Object
55, 12, 4, 807872255, sync, Unit Combat Damage
55, 12, 0, 1455914188, sync, Unit Combat Damage
55, 100, 99, 213809941, sync, Random value for CombatResults Object
55, 100, 44, 4258856490, sync, Random value for CombatResults Object
55, 100, 14, 1901147163, sync, Random value for CombatResults Object
55, 12, 7, 626366904, sync, Unit Combat Damage
55, 100, 34, 2526589841, sync, Random value for CombatResults Object
55, 100, 96, 1491129078, sync, Random value for CombatResults Object
55, 100, 44, 4165269239, sync, Random value for CombatResults Object
55, 12, 7, 1923520868, sync, Unit Combat Damage
55, 100, 92, 2600728525, sync, Random value for CombatResults Object
55, 100, 95, 3955173506, sync, Random value for CombatResults Object
55, 100, 66, 4115139475, sync, Random value for CombatResults Object
55, 3, 1, 2850416592, sync, Random Direction
55, 3, 0, 2120565705, sync, Random Direction
55, 9, 7, 574311118, sync, Random Direction
55, 9, 8, 3445476847, sync, Random Direction
55, 10, 9, 4220104956, sync, Random Direction
55, 5, 3, 3967112069, sync, Random Direction
55, 20, 0, 3410314714, sync, Random Direction
55, 15, 4, 140728843, sync, Random Direction
55, 5, 1, 1195303144, sync, Random Direction
55, 8, 0, 1505534721, sync, Random Direction
55, 11, 0, 46261670, sync, Random Direction
55, 10, 7, 82545639, sync, Random Direction
55, 18, 2, 3096781716, sync, Random Direction
56, 31, 28, 550465085, sync, Active Volcano Roll
56, 5000, 270, 3960911410, sync, Random Event Roll
56, 100, 50, 232456067, sync, Pillage Improvement Chance
56, 100, 21, 2188043520, sync, Pillage Improvement Chance
56, 100, 53, 927576377, sync, Pillage Improvement Chance
56, 100, 17, 2306212734, sync, Pillage Improvement Chance
56, 100, 89, 767824095, sync, Pillage Improvement Chance
56, 100, 21, 3843641644, sync, Pillage Improvement Chance
56, 100, 73, 915089397, sync, Pillage Improvement Chance
56, 100, 85, 3152730506, sync, Pillage Improvement Chance
56, 100, 41, 3691174907, sync, Pillage Improvement Chance
56, 100, 20, 1801475096, sync, Pillage Improvement Chance
56, 100, 21, 875777649, sync, Pillage Improvement Chance
56, 100, 37, 941950038, sync, Pillage Improvement Chance
56, 100, 3, 1603878103, sync, Boosted Yield Chance
56, 100, 64, 168991172, sync, Boosted Yield Chance
56, 100, 98, 2791137453, sync, Boosted Yield Chance
56, 100, 51, 4228190178, sync, Boosted Yield Chance
56, 100, 55, 2211106675, sync, Boosted Yield Chance
56, 100, 31, 2390855216, sync, Boosted Yield Chance
56, 100, 56, 1335646889, sync, Boosted Yield Chance
56, 100, 97, 2431141934, sync, Boosted Yield Chance
56, 100, 52, 4202229711, sync, Boosted Yield Chance
56, 100, 93, 2276023644, sync, Boosted Yield Chance
56, 100, 15, 4004968549, sync, Boosted Yield Chance
56, 100, 53, 649378106, sync, Boosted Yield Chance
56, 100, 58, 2285812203, sync, Boosted Yield Chance
56, 100, 18, 2518479688, sync, Boosted Yield Chance
56, 100, 32, 774092257, sync, Boosted Yield Chance
56, 100, 83, 1403334406, sync, Boosted Yield Chance
56, 100, 80, 3595372999, sync, Boosted Yield Chance
56, 100, 5, 3467770868, sync, Boosted Yield Chance
56, 2, 0, 256167709, sync, GetNextBuyablePlot picker
56, 1, 0, 81081746, sync, GetNextBuyablePlot picker
56, 1, 0, 2248571747, sync, GetNextBuyablePlot picker
56, 1, 0, 2615993184, sync, GetNextBuyablePlot picker
56, 1, 0, 3445899289, sync, GetNextBuyablePlot picker
56, 1, 0, 3951892702, sync, GetNextBuyablePlot picker
56, 100, 28, 3797641919, sync, Rolling for chance to discover a Secret Society
56, 8, 7, 1244452236, sync, Random Direction
56, 6, 2, 4100965589, sync, Random Direction
56, 8, 2, 1934484714, sync, Random Direction
56, 8, 1, 1256584155, sync, Random Direction
56, 1, 0, 714587768, sync, Generating a random new Great Person
56, 1, 0, 661969233, sync, GetNextBuyablePlot picker
56, 2, 0, 211641782, sync, GetNextBuyablePlot picker
56, 1, 0, 885387959, sync, GetNextBuyablePlot picker
56, 3, 2, 4173744676, sync, GetNextBuyablePlot picker
56, 2, 0, 3537680781, sync, GetNextBuyablePlot picker
56, 12, 4, 1485973314, sync, Unit Combat Damage
56, 12, 11, 1564279635, sync, Unit Combat Damage
56, 100, 77, 4012893328, sync, Random value for CombatResults Object
56, 100, 50, 3328729481, sync, Random value for CombatResults Object
56, 100, 53, 2166322574, sync, Random value for CombatResults Object
56, 10, 7, 2315944367, sync, Choosing random tech boost to grant based on era, Player: 2
56, 9, 4, 3059136956, sync, Choosing random tech boost to grant based on era, Player: 2
56, 8, 6, 1928105285, sync, Choosing random tech boost to grant based on era, Player: 2
56, 1, 0, 3391184026, sync, GetNextBuyablePlot picker
56, 1, 0, 4085746123, sync, GetNextBuyablePlot picker
56, 3, 0, 447985064, sync, GetNextBuyablePlot picker
56, 1, 0, 1204664513, sync, GetNextBuyablePlot picker
56, 2, 0, 656975974, sync, GetNextBuyablePlot picker
56, 2, 0, 880998311, sync, GetNextBuyablePlot picker
56, 1, 0, 895648852, sync, GetNextBuyablePlot picker
56, 1, 0, 1815879677, sync, GetNextBuyablePlot picker
56, 3, 1, 1644618994, sync, GetNextBuyablePlot picker
56, 12, 5, 1541236547, sync, Unit Combat Damage
56, 12, 9, 1938657728, sync, Unit Combat Damage
56, 100, 11, 3492790009, sync, Random value for CombatResults Object
56, 100, 48, 505044542, sync, Random value for CombatResults Object
56, 100, 65, 2078618783, sync, Random value for CombatResults Object
56, 12, 3, 2828667372, sync, Unit Combat Damage
56, 12, 9, 1361334709, sync, Unit Combat Damage
56, 12, 9, 3294240842, sync, Unit Combat Damage
56, 100, 9, 3547495355, sync, Random value for CombatResults Object
56, 100, 43, 387176664, sync, Random value for CombatResults Object
56, 100, 14, 1855280177, sync, Random value for CombatResults Object
56, 1, 0, 606205718, sync, GetNextBuyablePlot picker
56, 2, 0, 1824725143, sync, GetNextBuyablePlot picker
56, 2, 1, 475638404, sync, GetNextBuyablePlot picker
56, 1, 0, 3392799341, sync, GetNextBuyablePlot picker
56, 1, 0, 1421766306, sync, Random Direction
56, 4, 3, 3457591091, sync, Random Direction
56, 8, 3, 3943230192, sync, Random Direction
56, 10, 1, 1879136361, sync, Random Direction
56, 1, 0, 599315182, sync, Random Direction
56, 7, 3, 403342223, sync, Random Direction
56, 9, 5, 2150221340, sync, Random Direction
56, 4, 0, 2714636837, sync, Random Direction
56, 7, 4, 467873786, sync, Random Direction
