Game Turn, Event, Attacker, Unit, Defender, Unit, Mayhem, Current Total
60, Barb Combat, 63, UNIT_GALLEY, 8, UNIT_GALLEY, 0.5, 358.5
60, Barb Death, 8, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 359.0
60, Barb Combat, 63, UNIT_SLINGER, 19, UNIT_WARRIOR, 0.5, 359.5
60, Barb Combat, 63, UNIT_WARRIOR, 19, UNIT_WARRIOR, 0.5, 360.0
60, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_SCOUT, 0.5, 360.5
61, Combat, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_WARRIOR, 1.0, 361.5
61, Death, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_WARRIOR, 1.0, 362.5
61, Barb Combat, 3, UNIT_SLINGER, 63, UNIT_WARRIOR, 0.5, 363.0
61, Barb Death, 3, UNIT_SLINGER, 63, UNIT_WARRIOR, 0.5, 363.5
61, Barb Combat, 6, UNIT_WARRIOR, 63, UNIT_SCOUT, 0.5, 364.0
61, Barb Death, 6, UNIT_WARRIOR, 63, UNIT_SCOUT, 0.5, 364.5
61, Combat, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 365.5
61, Barb Combat, 9, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 366.0
61, Barb Death, 9, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 366.5
61, Combat, 21, UNIT_WARRIOR, 8, UNIT_WARRIOR, 1.0, 367.5
61, Combat, 21, District, 8, UNIT_WARRIOR, 1.0, 368.5
61, Barb Combat, 22, District, 63, UNIT_GALLEY, 0.5, 369.0
61, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_GALLEY, 0.5, 369.5
61, Barb Combat, 63, UNIT_QUADRIREME, 8, UNIT_GALLEY, 0.5, 370.0
61, Barb Combat, 63, UNIT_GALLEY, 8, UNIT_GALLEY, 0.5, 370.5
62, Combat, 4, UNIT_WARRIOR, 2, UNIT_WARRIOR, 1.0, 371.5
62, Combat, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 372.5
62, Death, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 373.5
62, Barb Combat, 15, District, 63, UNIT_GALLEY, 0.5, 374.0
62, Combat, 21, UNIT_WARRIOR, 8, UNIT_ARCHER, 1.0, 375.0
62, Combat, 21, District, 8, UNIT_ARCHER, 1.0, 376.0
62, Barb Combat, 22, District, 63, UNIT_GALLEY, 0.5, 376.5
62, Barb Combat, 63, UNIT_WARRIOR, 19, UNIT_WARRIOR, 0.5, 377.0
62, Barb Death, 19, UNIT_WARRIOR, 63, UNIT_WARRIOR, 0.5, 377.5
62, Barb Combat, 63, UNIT_SLINGER, 7, UNIT_SCOUT, 0.5, 378.0
62, Barb Combat, 63, UNIT_GALLEY, 3, District, 0.5, 378.5
62, Barb Combat, 63, UNIT_GALLEY, 3, District, 0.5, 379.0
63, Combat, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_WARRIOR, 1.0, 380.0
63, Barb Combat, 3, UNIT_SLINGER, 63, UNIT_GALLEY, 0.5, 380.5
63, Combat, 4, UNIT_WARRIOR, 2, UNIT_WARRIOR, 1.0, 381.5
63, Death, 2, UNIT_WARRIOR, 4, UNIT_WARRIOR, 1.0, 382.5
63, Barb Combat, 5, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 383.0
63, Barb Death, 5, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 383.5
63, Combat, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 384.5
63, Combat, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 385.5
63, Death, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 386.5
63, Combat, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 387.5
63, Combat, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 388.5
63, Death, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 389.5
63, Barb Combat, 15, District, 63, UNIT_GALLEY, 0.5, 390.0
63, Combat, 21, UNIT_WARRIOR, 8, UNIT_ARCHER, 1.0, 391.0
63, Combat, 21, District, 8, UNIT_ARCHER, 1.0, 392.0
63, Barb Combat, 22, District, 63, UNIT_GALLEY, 0.5, 392.5
63, Barb Combat, 63, UNIT_QUADRIREME, 5, UNIT_ARCHER, 0.5, 393.0
63, Barb Combat, 63, UNIT_SPEARMAN, 6, UNIT_WARRIOR, 0.5, 393.5
63, District Pillaged, -1, , 15, DISTRICT_HARBOR, 2.0, 395.5
64, Improvement Pillaged, -1, , 0, IMPROVEMENT_FARM, 1.0, 396.5
64, Improvement Pillaged, -1, , 0, IMPROVEMENT_FARM, 1.0, 397.5
64, Barb Combat, 6, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 398.0
64, Barb Death, 6, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 398.5
64, Barb Combat, 6, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 399.0
64, Combat, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 400.0
64, Combat, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 401.0
64, Death, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 402.0
64, Barb Combat, 15, District, 63, UNIT_GALLEY, 0.5, 402.5
64, Combat, 21, UNIT_WARRIOR, 8, UNIT_ARCHER, 1.0, 403.5
64, Combat, 21, District, 8, UNIT_ARCHER, 1.0, 404.5
64, Barb Combat, 22, District, 63, UNIT_GALLEY, 0.5, 405.0
64, Death, 22, DISTRICT_CITY_CENTER, 63, UNIT_GALLEY, 1.0, 406.0
64, Barb Combat, 63, UNIT_GALLEY, 4, UNIT_GALLEY, 0.5, 406.5
64, Unit Capture, 63, UNIT_GALLEY, 3, UNIT_BUILDER, 1.0, 407.5
64, Improvement Pillaged, -1, , 15, IMPROVEMENT_FISHING_BOATS, 1.0, 408.5
65, Combat, 2, UNIT_WARRIOR, 10, UNIT_WARRIOR, 1.0, 409.5
65, Combat, 2, UNIT_SCOUT, 4, UNIT_HEAVY_CHARIOT, 1.0, 410.5
65, Combat, 2, UNIT_HEAVY_CHARIOT, 4, UNIT_HEAVY_CHARIOT, 1.0, 411.5
65, Barb Combat, 4, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 412.0
65, Combat, 8, UNIT_ARCHER, 21, UNIT_WARRIOR, 1.0, 413.0
65, Combat, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 414.0
65, Death, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 415.0
65, Combat, 8, UNIT_WARRIOR, 21, District, 1.0, 416.0
65, Barb Combat, 15, District, 63, UNIT_GALLEY, 0.5, 416.5
65, Combat, 21, District, 8, UNIT_GALLEY, 1.0, 417.5
65, Barb Combat, 63, UNIT_SLINGER, 6, UNIT_WARRIOR, 0.5, 418.0
65, Barb Combat, 63, UNIT_GALLEY, 5, UNIT_WARRIOR, 0.5, 418.5
65, Barb Combat, 63, UNIT_QUADRIREME, 4, UNIT_GALLEY, 0.5, 419.0
65, Barb Combat, 63, UNIT_GALLEY, 4, UNIT_GALLEY, 0.5, 419.5
65, Barb Death, 4, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 420.0
65, Improvement Pillaged, -1, , 3, IMPROVEMENT_FISHING_BOATS, 1.0, 421.0
66, Barb Combat, 4, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 421.5
66, Barb Combat, 5, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 422.0
66, Barb Death, 5, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 422.5
66, Barb Combat, 5, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 423.0
66, Barb Combat, 6, District, 63, UNIT_GALLEY, 0.5, 423.5
66, Death, 6, DISTRICT_CITY_CENTER, 63, UNIT_GALLEY, 1.0, 424.5
66, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 425.5
66, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 426.5
66, Combat, 8, UNIT_WARRIOR, 21, District, 1.0, 427.5
66, Unit Capture, 8, UNIT_GALLEY, 21, UNIT_BUILDER, 1.0, 428.5
66, District Pillaged, -1, , 21, DISTRICT_THEATER, 2.0, 430.5
66, Combat, 21, District, 8, UNIT_GALLEY, 1.0, 431.5
66, Death, 21, DISTRICT_CITY_CENTER, 8, UNIT_GALLEY, 1.0, 432.5
66, Barb Combat, 63, UNIT_GALLEY, 9, UNIT_GALLEY, 0.5, 433.0
66, Barb Combat, 63, UNIT_SLINGER, 6, UNIT_WARRIOR, 0.5, 433.5
66, Barb Combat, 63, UNIT_GALLEY, 5, UNIT_GALLEY, 0.5, 434.0
66, Barb Combat, 63, UNIT_QUADRIREME, 4, UNIT_GALLEY, 0.5, 434.5
66, Barb Combat, 63, UNIT_QUADRIREME, 3, UNIT_AZTEC_EAGLE_WARRIOR, 0.5, 435.0
66, Barb Combat, 63, UNIT_SLINGER, 7, UNIT_SCOUT, 0.5, 435.5
67, Improvement Pillaged, -1, , 5, IMPROVEMENT_PLANTATION, 1.0, 436.5
67, Improvement Pillaged, -1, , 5, IMPROVEMENT_FARM, 1.0, 437.5
67, Combat, 2, UNIT_CATAPULT, 10, UNIT_ARCHER, 1.0, 438.5
67, Barb Combat, 4, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 439.0
67, Barb Death, 4, UNIT_GALLEY, 63, UNIT_QUADRIREME, 0.5, 439.5
67, Barb Combat, 5, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 440.0
67, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 441.0
67, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 442.0
67, Combat, 8, UNIT_WARRIOR, 21, District, 1.0, 443.0
67, Barb Combat, 9, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 443.5
67, Combat, 10, UNIT_ARCHER, 2, UNIT_SCOUT, 1.0, 444.5
67, Death, 10, UNIT_ARCHER, 2, UNIT_SCOUT, 1.0, 445.5
67, Barb Combat, 15, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 446.0
67, Barb Combat, 15, District, 63, UNIT_GALLEY, 0.5, 446.5
67, Barb Combat, 19, UNIT_WARRIOR, 63, UNIT_SLINGER, 0.5, 447.0
67, Combat, 21, District, 8, UNIT_WARRIOR, 1.0, 448.0
67, Death, 21, DISTRICT_CITY_CENTER, 8, UNIT_WARRIOR, 1.0, 449.0
67, Barb Combat, 63, UNIT_GALLEY, 9, UNIT_GALLEY, 0.5, 449.5
67, Barb Death, 9, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 450.0
67, Barb Combat, 63, UNIT_SLINGER, 6, UNIT_WARRIOR, 0.5, 450.5
67, Barb Combat, 63, UNIT_GALLEY, 5, UNIT_ARCHER, 0.5, 451.0
67, Barb Combat, 63, UNIT_GALLEY, 4, UNIT_GALLEY, 0.5, 451.5
68, Declare war, 11, , 4, , 2.0, 453.5
68, Declare war, 10, , 11, , 2.0, 455.5
68, Declare war, 11, , 10, , 2.0, 457.5
68, Combat, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_ARCHER, 1.0, 458.5
68, Barb Combat, 4, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 459.0
68, Barb Combat, 4, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 459.5
68, Barb Death, 4, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 460.0
68, Barb Combat, 5, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 460.5
68, Barb Death, 5, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 461.0
68, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 462.0
68, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 463.0
68, Combat, 21, District, 8, UNIT_WARRIOR, 1.0, 464.0
68, Barb Combat, 63, UNIT_GALLEY, 9, UNIT_GALLEY, 0.5, 464.5
68, Barb Combat, 63, UNIT_SLINGER, 6, UNIT_WARRIOR, 0.5, 465.0
69, Combat, 4, UNIT_HEAVY_CHARIOT, 11, UNIT_WARRIOR, 1.0, 466.0
69, Denounce Player, 6, , 4, , 1.0, 467.0
69, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 468.0
69, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 469.0
69, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 470.0
69, Combat, 8, UNIT_WARRIOR, 21, District, 1.0, 471.0
69, Barb Combat, 9, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 471.5
69, Barb Combat, 15, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 472.0
69, Barb Combat, 15, District, 63, UNIT_GALLEY, 0.5, 472.5
69, Combat, 21, UNIT_HEAVY_CHARIOT, 8, UNIT_WARRIOR, 1.0, 473.5
69, Combat, 21, District, 8, UNIT_WARRIOR, 1.0, 474.5
69, Barb Combat, 63, UNIT_GALLEY, 9, UNIT_GALLEY, 0.5, 475.0
69, Barb Death, 9, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 475.5
69, Barb Combat, 63, UNIT_SLINGER, 6, UNIT_WARRIOR, 0.5, 476.0
69, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 476.5
69, Barb Combat, 63, UNIT_SLINGER, 19, UNIT_WARRIOR, 0.5, 477.0
70, Combat, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_ARCHER, 1.0, 478.0
70, Death, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_ARCHER, 1.0, 479.0
70, Barb Combat, 5, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 479.5
70, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 480.5
70, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 481.5
70, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 482.5
70, Combat, 8, UNIT_WARRIOR, 21, UNIT_HEAVY_CHARIOT, 1.0, 483.5
70, Barb Combat, 19, UNIT_WARRIOR, 63, UNIT_SCOUT, 0.5, 484.0
70, Barb Combat, 19, UNIT_WARRIOR, 63, UNIT_SCOUT, 0.5, 484.5
70, Barb Combat, 19, UNIT_WARRIOR, 63, UNIT_SLINGER, 0.5, 485.0
70, Barb Death, 19, UNIT_WARRIOR, 63, UNIT_SLINGER, 0.5, 485.5
70, Barb Combat, 63, UNIT_SLINGER, 6, UNIT_WARRIOR, 0.5, 486.0
71, Barb Combat, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 486.5
71, Barb Death, 0, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 487.0
71, Combat, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_WARRIOR, 1.0, 488.0
71, Combat, 4, District, 2, UNIT_HEAVY_CHARIOT, 1.0, 489.0
71, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 490.0
71, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 491.0
71, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 492.0
71, Combat, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 493.0
71, Combat, 10, UNIT_WARRIOR, 2, UNIT_HEAVY_CHARIOT, 1.0, 494.0
71, Combat, 21, UNIT_WARRIOR, 8, UNIT_WARRIOR, 1.0, 495.0
71, Death, 21, UNIT_WARRIOR, 8, UNIT_WARRIOR, 1.0, 496.0
71, Barb Combat, 63, UNIT_GALLEY, 4, UNIT_GALLEY, 0.5, 496.5
71, Barb Combat, 63, UNIT_SPEARMAN, 21, UNIT_WARRIOR, 0.5, 497.0
71, Barb Combat, 63, UNIT_WARRIOR, 8, UNIT_WARRIOR, 0.5, 497.5
72, Combat, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_WARRIOR, 1.0, 498.5
72, Death, 2, UNIT_HEAVY_CHARIOT, 10, UNIT_WARRIOR, 1.0, 499.5
72, Combat, 4, UNIT_ARCHER, 11, UNIT_WARRIOR, 1.0, 500.5
72, Death, 4, UNIT_ARCHER, 11, UNIT_WARRIOR, 1.0, 501.5
72, Barb Combat, 4, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 502.0
72, Combat, 4, District, 2, UNIT_HEAVY_CHARIOT, 1.0, 503.0
72, Death, 4, DISTRICT_CITY_CENTER, 2, UNIT_HEAVY_CHARIOT, 1.0, 504.0
72, Barb Combat, 5, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 504.5
72, Barb Combat, 5, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 505.0
72, Barb Death, 5, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 505.5
72, Barb Combat, 6, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 506.0
72, Barb Combat, 7, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 506.5
72, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 507.5
72, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 508.5
72, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 509.5
72, Combat, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 510.5
72, Death, 8, UNIT_WARRIOR, 21, UNIT_WARRIOR, 1.0, 511.5
72, Barb Combat, 63, UNIT_WARRIOR, 8, UNIT_WARRIOR, 0.5, 512.0
72, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 512.5
72, Barb Death, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 513.0
73, Barb Combat, 5, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 513.5
73, Barb Combat, 6, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 514.0
73, Barb Death, 6, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 514.5
73, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 515.5
73, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 516.5
73, Barb Combat, 19, UNIT_WARRIOR, 63, UNIT_WARRIOR, 0.5, 517.0
73, Barb Combat, 20, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 517.5
73, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 518.0
73, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 518.5
73, Barb Death, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 519.0
73, Barb Combat, 63, UNIT_WARRIOR, 19, UNIT_WARRIOR, 0.5, 519.5
74, Barb Combat, 1, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 520.0
74, Barb Combat, 7, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 520.5
74, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 521.5
74, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 522.5
74, Combat, 8, UNIT_ARCHER, 21, District, 1.0, 523.5
74, Barb Combat, 18, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 524.0
74, Barb Death, 18, UNIT_WARRIOR, 63, UNIT_SPEARMAN, 0.5, 524.5
74, Barb Combat, 20, UNIT_ARCHER, 63, UNIT_WARRIOR, 0.5, 525.0
74, Barb Death, 20, UNIT_ARCHER, 63, UNIT_WARRIOR, 0.5, 525.5
74, Barb Combat, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 526.0
74, Barb Death, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 526.5
74, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_SCOUT, 0.5, 527.0
74, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 527.5
74, Barb Death, 63, UNIT_SWORDSMAN, 8, UNIT_WARRIOR, 0.5, 528.0
74, Barb Combat, 63, UNIT_SWORDSMAN, 20, UNIT_WARRIOR, 0.5, 528.5
75, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 529.0
75, Barb Combat, 19, District, 63, UNIT_SCOUT, 0.5, 529.5
75, Death, 19, DISTRICT_CITY_CENTER, 63, UNIT_SCOUT, 1.0, 530.5
75, Barb Combat, 20, UNIT_ARCHER, 63, UNIT_ARCHER, 0.5, 531.0
75, Combat, 21, UNIT_HEAVY_CHARIOT, 20, UNIT_ARCHER, 1.0, 532.0
75, Barb Combat, 23, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 532.5
75, Barb Combat, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 533.0
75, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 533.5
75, Barb Combat, 63, UNIT_SPEARMAN, 9, UNIT_WARRIOR, 0.5, 534.0
75, Barb Combat, 63, UNIT_SWORDSMAN, 20, UNIT_ARCHER, 0.5, 534.5
75, Barb Death, 63, UNIT_SWORDSMAN, 20, UNIT_ARCHER, 0.5, 535.0
75, Barb Combat, 63, UNIT_GALLEY, 20, UNIT_WARRIOR, 0.5, 535.5
75, Barb Death, 63, UNIT_GALLEY, 20, UNIT_WARRIOR, 0.5, 536.0
75, Barb Combat, 63, UNIT_WARRIOR, 19, UNIT_WARRIOR, 0.5, 536.5
76, Barb Combat, 1, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 537.0
76, Barb Death, 1, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 537.5
76, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 538.0
76, Combat, 8, UNIT_ARCHER, 21, UNIT_HEAVY_CHARIOT, 1.0, 539.0
76, Combat, 8, UNIT_ARCHER, 21, UNIT_HEAVY_CHARIOT, 1.0, 540.0
76, Barb Combat, 8, District, 63, UNIT_SWORDSMAN, 0.5, 540.5
76, Death, 8, DISTRICT_CITY_CENTER, 63, UNIT_SWORDSMAN, 1.0, 541.5
76, Barb Combat, 9, UNIT_ARCHER, 63, UNIT_GALLEY, 0.5, 542.0
76, Barb Combat, 19, UNIT_WARRIOR, 63, UNIT_WARRIOR, 0.5, 542.5
76, Barb Death, 19, UNIT_WARRIOR, 63, UNIT_WARRIOR, 0.5, 543.0
76, Combat, 20, UNIT_WARRIOR, 21, UNIT_HEAVY_CHARIOT, 1.0, 544.0
76, Death, 20, UNIT_WARRIOR, 21, UNIT_HEAVY_CHARIOT, 1.0, 545.0
76, Barb Combat, 23, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 545.5
76, Barb Combat, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 546.0
76, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_SCOUT, 0.5, 546.5
76, Barb Death, 63, UNIT_QUADRIREME, 9, UNIT_SCOUT, 0.5, 547.0
76, Barb Combat, 63, UNIT_SWORDSMAN, 20, UNIT_WARRIOR, 0.5, 547.5
76, Barb Death, 63, UNIT_SWORDSMAN, 20, UNIT_WARRIOR, 0.5, 548.0
77, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_GALLEY, 0.5, 548.5
77, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_ARCHER, 0.5, 549.0
77, Barb Death, 8, UNIT_ARCHER, 63, UNIT_ARCHER, 0.5, 549.5
77, Barb Combat, 9, UNIT_ARCHER, 63, UNIT_GALLEY, 0.5, 550.0
77, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 550.5
77, Barb Death, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 551.0
77, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 551.5
77, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_ARCHER, 0.5, 552.0
77, Barb Death, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 552.5
77, Barb Combat, 63, UNIT_QUADRIREME, 3, UNIT_ARCHER, 0.5, 553.0
78, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_QUADRIREME, 0.5, 553.5
78, Barb Combat, 6, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 554.0
78, Barb Death, 6, UNIT_GALLEY, 63, UNIT_GALLEY, 0.5, 554.5
78, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_ARCHER, 0.5, 555.0
78, Barb Combat, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 555.5
78, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 556.0
78, Barb Combat, 63, UNIT_SPEARMAN, 9, UNIT_WARRIOR, 0.5, 556.5
78, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_ARCHER, 0.5, 557.0
78, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_SPEARMAN, 0.5, 557.5
78, Barb Combat, 63, UNIT_GALLEY, 1, UNIT_GALLEY, 0.5, 558.0
78, Barb Death, 63, UNIT_GALLEY, 1, UNIT_GALLEY, 0.5, 558.5
78, Barb Combat, 63, UNIT_QUADRIREME, 3, UNIT_ARCHER, 0.5, 559.0
79, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_GALLEY, 0.5, 559.5
79, Barb Combat, 8, UNIT_SPEARMAN, 63, UNIT_ARCHER, 0.5, 560.0
79, Barb Death, 8, UNIT_SPEARMAN, 63, UNIT_ARCHER, 0.5, 560.5
79, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_HEAVY_CHARIOT, 0.5, 561.0
79, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_ARCHER, 0.5, 561.5
79, Barb Death, 63, UNIT_SWORDSMAN, 8, UNIT_ARCHER, 0.5, 562.0
79, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_SPEARMAN, 0.5, 562.5
79, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_SPEARMAN, 0.5, 563.0
79, Barb Death, 63, UNIT_SWORDSMAN, 8, UNIT_SPEARMAN, 0.5, 563.5
79, Barb Combat, 63, UNIT_GALLEY, 4, UNIT_GALLEY, 0.5, 564.0
80, Barb Combat, 3, UNIT_ARCHER, 63, UNIT_QUADRIREME, 0.5, 564.5
80, Barb Combat, 8, UNIT_ARCHER, 63, UNIT_SWORDSMAN, 0.5, 565.0
80, Barb Combat, 8, UNIT_HEAVY_CHARIOT, 63, UNIT_SWORDSMAN, 0.5, 565.5
80, Barb Death, 8, UNIT_HEAVY_CHARIOT, 63, UNIT_SWORDSMAN, 0.5, 566.0
80, Barb Combat, 9, UNIT_HEAVY_CHARIOT, 63, UNIT_SPEARMAN, 0.5, 566.5
80, Barb Combat, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 567.0
80, Barb Death, 63, UNIT_QUADRIREME, 18, UNIT_WARRIOR, 0.5, 567.5
80, Barb Combat, 63, UNIT_QUADRIREME, 9, UNIT_WARRIOR, 0.5, 568.0
80, Barb Combat, 63, UNIT_SPEARMAN, 9, UNIT_HEAVY_CHARIOT, 0.5, 568.5
80, Barb Death, 9, UNIT_HEAVY_CHARIOT, 63, UNIT_SPEARMAN, 0.5, 569.0
80, Barb Combat, 63, UNIT_ARCHER, 8, UNIT_HEAVY_CHARIOT, 0.5, 569.5
80, Barb Combat, 63, UNIT_SWORDSMAN, 8, UNIT_HEAVY_CHARIOT, 0.5, 570.0
80, Barb Combat, 63, UNIT_QUADRIREME, 15, UNIT_SWORDSMAN, 0.5, 570.5
