Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
78, CIVILIZATION_LISBON, 1, 6, 17, 12, 5, 0, 0, 1, 9, 1, 121, 0, 5, 4, 7, 0, 1, 14
78, CIVILIZATION_SINGAPORE, 1, 7, 18, 12, 0, 0, 0, 0, 10, 3, 206, 0, 5, 4, 7, 0, 1, 21
78, CIVILIZATION_BOLOGNA, 1, 6, 17, 12, 5, 0, 0, 0, 9, 4, 185, 0, 7, 4, 9, 0, 4, 15
78, CIVILIZATION_KUMASI, 1, 3, 17, 12, 6, 0, 0, 0, 11, 5, 347, 0, 5, 3, 11, 0, 5, 8
78, CIVILIZATION_BRUSSELS, 1, 4, 16, 12, 6, 0, 0, 0, 7, 2, 398, 0, 4, 4, 5, 0, 4, 9
78, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 87, 0, 5, 4, 7, 0, 6, 17
78, CIVILIZATION_MOHENJO_DARO, 1, 3, 13, 12, 1, 0, 0, 0, 7, 2, 187, 0, 3, 3, 6, 0, 4, 7
78, CIVILIZATION_ANTIOCH, 1, 5, 15, 12, 0, 0, 0, 0, 12, 4, 268, 0, 4, 4, 12, 0, 2, 14
78, CIVILIZATION_HATTUSA, 1, 5, 12, 12, 5, 0, 0, 1, 9, 0, 162, 55, 4, 4, 6, 0, 2, 12
78, CIVILIZATION_HUNZA, 1, 3, 15, 12, 6, 0, 0, 0, 7, 3, 347, 0, 3, 3, 8, 0, 6, 5
78, CIVILIZATION_FREE_CITIES, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
79, CIVILIZATION_PORTUGAL, 3, 8, 11, 7, 2, 0, 0, 1, 32, 7, 640, 156, 14, 5, 65, 5, 25, 23
79, CIVILIZATION_GAUL, 5, 22, 17, 13, 7, 0, 0, 3, 67, 13, 415, 53, 56, 38, 29, 27, 53, 69
79, CIVILIZATION_KONGO, 5, 20, 15, 13, 2, 0, 0, 2, 60, 14, 147, 95, 46, 39, 37, 22, 44, 55
79, CIVILIZATION_AZTEC, 4, 18, 16, 11, 16, 0, 0, 0, 51, 12, 199, 176, 49, 26, 38, 19, 51, 45
79, CIVILIZATION_ROME, 6, 33, 19, 14, 7, 0, 0, 2, 84, 14, 156, 353, 82, 51, 40, 50, 82, 103
79, CIVILIZATION_BABYLON_STK, 5, 19, 22, 14, 12, 0, 0, 6, 64, 5, 301, 201, 52, 55, 64, 27, 64, 54
79, CIVILIZATION_SCOTLAND, 5, 13, 10, 11, 12, 0, 0, 10, 53, 6, 264, 107, 66, 14, 33, 6, 61, 31
79, CIVILIZATION_AUSTRALIA, 4, 20, 14, 13, 16, 0, 0, 1, 58, 8, 365, 163, 71, 39, 52, 18, 40, 53
79, CIVILIZATION_INDIA, 5, 22, 15, 12, 14, 0, 0, 0, 62, 17, 86, 228, 58, 34, 40, 28, 64, 61
79, CIVILIZATION_MACEDON, 5, 19, 12, 12, 24, 0, 0, 11, 58, 18, 66, 19, 28, 31, 65, 1, 71, 58
79, CIVILIZATION_SAMARKAND, 1, 7, 19, 13, 0, 0, 0, 0, 9, 2, 257, 0, 5, 4, 10, 0, 3, 15
79, CIVILIZATION_AUCKLAND, 1, 7, 19, 13, 3, 0, 0, 0, 10, 4, 98, 0, 4, 3, 6, 0, 1, 17
79, CIVILIZATION_MUSCAT, 1, 7, 18, 10, 6, 0, 0, 0, 9, 6, 45, 0, 4, 4, 4, 0, 2, 19
79, CIVILIZATION_GENEVA, 1, 6, 17, 13, 6, 0, 0, 0, 9, 4, 296, 0, 5, 4, 9, 0, 2, 15
79, CIVILIZATION_JOHANNESBURG, 1, 4, 17, 12, 5, 0, 0, 0, 7, 3, 245, 0, 4, 4, 8, 0, 3, 9
79, CIVILIZATION_LISBON, 1, 6, 17, 12, 5, 0, 0, 1, 9, 1, 105, 0, 5, 4, 7, 0, 1, 14
79, CIVILIZATION_SINGAPORE, 1, 7, 19, 12, 0, 0, 0, 0, 10, 3, 213, 0, 5, 4, 7, 0, 1, 21
79, CIVILIZATION_BOLOGNA, 1, 6, 18, 12, 5, 0, 0, 0, 9, 4, 192, 0, 7, 4, 9, 0, 4, 15
79, CIVILIZATION_KUMASI, 1, 3, 17, 12, 6, 0, 0, 0, 11, 5, 356, 0, 5, 3, 11, 0, 5, 8
79, CIVILIZATION_BRUSSELS, 1, 4, 17, 12, 6, 0, 0, 0, 7, 2, 403, 0, 4, 4, 5, 0, 4, 9
79, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 95, 0, 5, 4, 7, 0, 6, 17
79, CIVILIZATION_MOHENJO_DARO, 1, 3, 13, 13, 1, 0, 0, 0, 7, 2, 192, 0, 3, 3, 6, 0, 4, 7
79, CIVILIZATION_ANTIOCH, 1, 5, 16, 12, 0, 0, 0, 0, 12, 4, 281, 0, 4, 4, 12, 0, 2, 14
79, CIVILIZATION_HATTUSA, 1, 5, 13, 12, 5, 0, 0, 1, 9, 0, 167, 56, 4, 4, 6, 0, 2, 12
79, CIVILIZATION_HUNZA, 1, 2, 15, 12, 6, 0, 0, 0, 7, 3, 354, 0, 3, 3, 8, 0, 5, 5
79, CIVILIZATION_FREE_CITIES, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
80, CIVILIZATION_PORTUGAL, 3, 8, 11, 7, 2, 0, 0, 1, 33, 7, 702, 11, 16, 5, 65, 5, 25, 23
80, CIVILIZATION_GAUL, 5, 23, 17, 13, 7, 0, 0, 3, 67, 13, 436, 80, 57, 39, 31, 27, 53, 70
80, CIVILIZATION_KONGO, 5, 20, 15, 13, 2, 0, 0, 2, 60, 14, 168, 118, 46, 39, 37, 22, 43, 58
80, CIVILIZATION_AZTEC, 4, 19, 17, 11, 16, 0, 0, 0, 51, 12, 218, 195, 54, 26, 40, 19, 51, 48
80, CIVILIZATION_ROME, 6, 34, 19, 14, 7, 0, 0, 2, 85, 14, 158, 404, 83, 51, 40, 50, 82, 105
80, CIVILIZATION_BABYLON_STK, 5, 19, 23, 14, 12, 0, 0, 6, 64, 5, 219, 229, 51, 55, 58, 27, 62, 60
80, CIVILIZATION_SCOTLAND, 5, 14, 10, 11, 12, 0, 0, 10, 53, 6, 288, 113, 62, 14, 33, 6, 61, 33
80, CIVILIZATION_AUSTRALIA, 4, 20, 14, 13, 16, 0, 0, 1, 59, 8, 409, 182, 76, 39, 52, 18, 40, 53
80, CIVILIZATION_INDIA, 5, 22, 16, 12, 12, 0, 0, 0, 63, 18, 114, 257, 61, 34, 40, 28, 64, 61
80, CIVILIZATION_MACEDON, 5, 21, 12, 12, 24, 0, 0, 11, 58, 19, 117, 22, 31, 33, 67, 2, 74, 63
80, CIVILIZATION_SAMARKAND, 1, 7, 19, 13, 0, 0, 0, 0, 9, 2, 268, 0, 5, 4, 10, 0, 3, 15
80, CIVILIZATION_AUCKLAND, 1, 7, 19, 13, 3, 0, 0, 0, 10, 4, 99, 0, 4, 3, 6, 0, 1, 17
80, CIVILIZATION_MUSCAT, 1, 7, 18, 11, 6, 0, 0, 0, 9, 6, 38, 0, 4, 4, 4, 0, 2, 19
80, CIVILIZATION_GENEVA, 1, 6, 17, 13, 6, 0, 0, 0, 9, 4, 282, 0, 5, 4, 9, 0, 2, 15
80, CIVILIZATION_JOHANNESBURG, 1, 5, 17, 12, 5, 0, 0, 0, 7, 3, 247, 0, 4, 4, 8, 0, 2, 9
80, CIVILIZATION_LISBON, 1, 6, 17, 12, 5, 0, 0, 1, 9, 1, 86, 0, 5, 4, 7, 0, 1, 14
80, CIVILIZATION_SINGAPORE, 1, 7, 19, 12, 0, 0, 0, 0, 10, 3, 220, 0, 5, 4, 7, 0, 1, 21
80, CIVILIZATION_BOLOGNA, 1, 6, 19, 12, 5, 0, 0, 0, 9, 4, 200, 0, 8, 4, 9, 0, 4, 15
80, CIVILIZATION_KUMASI, 1, 3, 18, 12, 6, 0, 0, 0, 11, 5, 365, 0, 5, 3, 11, 0, 5, 8
80, CIVILIZATION_BRUSSELS, 1, 4, 17, 12, 6, 0, 0, 0, 7, 2, 375, 0, 4, 4, 5, 0, 4, 9
80, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 102, 0, 5, 5, 7, 0, 6, 17
80, CIVILIZATION_MOHENJO_DARO, 1, 3, 13, 13, 1, 0, 0, 0, 7, 2, 197, 0, 3, 3, 6, 0, 4, 7
80, CIVILIZATION_ANTIOCH, 1, 5, 17, 12, 0, 0, 0, 0, 12, 4, 64, 0, 4, 4, 12, 0, 2, 14
80, CIVILIZATION_HATTUSA, 1, 5, 14, 12, 5, 0, 0, 1, 9, 0, 173, 57, 4, 4, 6, 0, 2, 12
80, CIVILIZATION_HUNZA, 1, 3, 15, 12, 6, 0, 0, 0, 7, 3, 361, 0, 3, 3, 8, 0, 6, 5
80, CIVILIZATION_FREE_CITIES, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
81, CIVILIZATION_PORTUGAL, 3, 8, 11, 7, 2, 0, 0, 1, 33, 7, 747, 16, 14, 5, 48, 5, 25, 23
81, CIVILIZATION_GAUL, 5, 23, 17, 13, 7, 0, 0, 3, 68, 13, 216, 107, 57, 41, 31, 27, 53, 70
81, CIVILIZATION_KONGO, 5, 20, 15, 13, 2, 0, 0, 2, 61, 14, 189, 140, 46, 39, 37, 22, 43, 58
81, CIVILIZATION_AZTEC, 4, 19, 17, 11, 16, 0, 0, 0, 51, 13, 234, 54, 55, 26, 38, 19, 53, 47
81, CIVILIZATION_ROME, 6, 34, 19, 14, 7, 0, 0, 2, 86, 15, 177, 74, 83, 51, 32, 50, 78, 111
81, CIVILIZATION_BABYLON_STK, 5, 20, 23, 14, 12, 0, 0, 6, 64, 5, 253, 257, 53, 55, 64, 27, 66, 60
81, CIVILIZATION_SCOTLAND, 5, 15, 11, 11, 12, 0, 0, 10, 53, 6, 316, 120, 71, 14, 37, 6, 69, 34
81, CIVILIZATION_AUSTRALIA, 4, 21, 14, 13, 16, 0, 0, 1, 60, 8, 453, 205, 76, 39, 52, 24, 40, 56
81, CIVILIZATION_INDIA, 5, 23, 16, 12, 12, 0, 0, 0, 63, 18, 141, 116, 62, 35, 40, 28, 66, 63
81, CIVILIZATION_MACEDON, 5, 21, 13, 12, 24, 0, 0, 11, 59, 19, 167, 25, 31, 33, 67, 2, 74, 63
81, CIVILIZATION_SAMARKAND, 1, 7, 19, 13, 0, 0, 0, 0, 9, 2, 279, 0, 5, 4, 10, 0, 3, 15
81, CIVILIZATION_AUCKLAND, 1, 7, 19, 13, 3, 0, 0, 0, 10, 4, 99, 0, 4, 3, 6, 0, 1, 17
81, CIVILIZATION_MUSCAT, 1, 7, 18, 12, 6, 0, 0, 0, 9, 6, 31, 0, 4, 4, 4, 0, 2, 19
81, CIVILIZATION_GENEVA, 1, 6, 17, 13, 6, 0, 0, 0, 9, 4, 283, 0, 5, 4, 9, 0, 2, 15
81, CIVILIZATION_JOHANNESBURG, 1, 4, 17, 12, 5, 0, 0, 0, 7, 3, 250, 0, 4, 4, 8, 0, 3, 9
81, CIVILIZATION_LISBON, 1, 6, 17, 12, 5, 0, 0, 1, 9, 1, 82, 0, 5, 4, 7, 0, 1, 14
81, CIVILIZATION_SINGAPORE, 1, 7, 19, 12, 0, 0, 0, 0, 10, 3, 227, 0, 5, 4, 7, 0, 1, 21
81, CIVILIZATION_BOLOGNA, 1, 6, 19, 12, 5, 0, 0, 0, 9, 5, 207, 0, 8, 4, 9, 0, 5, 15
81, CIVILIZATION_KUMASI, 1, 4, 19, 12, 5, 0, 0, 0, 11, 4, 374, 0, 6, 4, 11, 0, 6, 9
81, CIVILIZATION_BRUSSELS, 1, 4, 17, 12, 6, 0, 0, 0, 7, 2, 342, 0, 4, 4, 5, 0, 4, 9
81, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 110, 0, 5, 5, 7, 0, 6, 19
81, CIVILIZATION_MOHENJO_DARO, 1, 3, 13, 13, 1, 0, 0, 0, 7, 2, 202, 0, 3, 3, 6, 0, 4, 7
81, CIVILIZATION_ANTIOCH, 1, 5, 17, 12, 0, 0, 0, 0, 12, 4, 76, 0, 4, 4, 12, 0, 2, 14
81, CIVILIZATION_HATTUSA, 1, 5, 15, 12, 5, 0, 0, 1, 9, 0, 178, 58, 4, 4, 6, 0, 2, 12
81, CIVILIZATION_HUNZA, 1, 2, 15, 12, 6, 0, 0, 0, 7, 3, 368, 0, 3, 3, 8, 0, 5, 5
81, CIVILIZATION_FREE_CITIES, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
82, CIVILIZATION_PORTUGAL, 3, 8, 11, 7, 2, 0, 0, 1, 33, 7, 205, 21, 22, 5, 68, 5, 25, 23
82, CIVILIZATION_GAUL, 5, 23, 17, 13, 7, 0, 0, 3, 68, 13, 236, 134, 66, 41, 31, 27, 53, 70
82, CIVILIZATION_KONGO, 5, 21, 15, 13, 2, 0, 0, 2, 62, 14, 210, 163, 47, 41, 37, 22, 45, 59
82, CIVILIZATION_AZTEC, 4, 19, 17, 11, 15, 0, 0, 0, 51, 13, 255, 73, 54, 26, 40, 19, 51, 48
82, CIVILIZATION_ROME, 6, 35, 20, 14, 7, 0, 0, 1, 88, 15, 198, 124, 85, 58, 34, 50, 78, 112
82, CIVILIZATION_BABYLON_STK, 5, 20, 23, 14, 13, 0, 0, 6, 65, 5, 285, 285, 51, 55, 64, 27, 70, 62
82, CIVILIZATION_SCOTLAND, 5, 15, 11, 12, 12, 0, 0, 9, 56, 6, 258, 126, 72, 14, 37, 6, 65, 35
82, CIVILIZATION_AUSTRALIA, 4, 20, 14, 13, 16, 0, 0, 1, 60, 9, 497, 44, 74, 37, 52, 29, 44, 55
82, CIVILIZATION_INDIA, 5, 24, 17, 12, 11, 0, 0, 0, 63, 18, 174, 145, 62, 35, 46, 28, 68, 65
82, CIVILIZATION_MACEDON, 5, 21, 14, 12, 23, 0, 0, 11, 61, 18, 226, 27, 31, 33, 75, 2, 74, 63
82, CIVILIZATION_SAMARKAND, 1, 7, 19, 13, 0, 0, 0, 0, 9, 2, 289, 0, 5, 4, 10, 0, 3, 15
82, CIVILIZATION_AUCKLAND, 1, 7, 19, 13, 3, 0, 0, 0, 10, 4, 100, 0, 4, 3, 6, 0, 1, 17
82, CIVILIZATION_MUSCAT, 1, 7, 18, 13, 6, 0, 0, 0, 9, 6, 24, 0, 4, 4, 4, 0, 2, 19
82, CIVILIZATION_GENEVA, 1, 6, 17, 13, 6, 0, 0, 0, 9, 4, 284, 0, 5, 4, 9, 0, 2, 15
82, CIVILIZATION_JOHANNESBURG, 1, 5, 17, 12, 5, 0, 0, 0, 7, 3, 252, 0, 4, 4, 8, 0, 2, 9
82, CIVILIZATION_LISBON, 1, 6, 17, 12, 5, 0, 0, 1, 9, 1, 78, 0, 5, 4, 7, 0, 1, 14
82, CIVILIZATION_SINGAPORE, 1, 7, 19, 12, 0, 0, 0, 0, 10, 4, 235, 0, 5, 4, 7, 0, 1, 22
82, CIVILIZATION_BOLOGNA, 1, 6, 19, 12, 5, 0, 0, 0, 9, 5, 198, 0, 8, 4, 9, 0, 5, 15
82, CIVILIZATION_KUMASI, 1, 4, 19, 12, 5, 0, 0, 0, 11, 5, 383, 0, 6, 4, 11, 0, 6, 9
82, CIVILIZATION_BRUSSELS, 1, 4, 17, 12, 6, 0, 0, 0, 7, 2, 340, 0, 4, 4, 5, 0, 4, 9
82, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 118, 0, 5, 5, 7, 0, 6, 19
82, CIVILIZATION_MOHENJO_DARO, 1, 3, 14, 13, 1, 0, 0, 0, 7, 2, 207, 0, 3, 3, 6, 0, 4, 7
82, CIVILIZATION_ANTIOCH, 1, 5, 18, 12, 0, 0, 0, 0, 12, 5, 88, 0, 4, 4, 11, 0, 2, 14
82, CIVILIZATION_HATTUSA, 1, 5, 16, 12, 5, 0, 0, 1, 9, 0, 189, 59, 4, 4, 11, 0, 2, 12
82, CIVILIZATION_HUNZA, 1, 3, 16, 12, 6, 0, 0, 0, 7, 3, 375, 0, 3, 3, 8, 0, 6, 5
82, CIVILIZATION_FREE_CITIES, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
83, CIVILIZATION_PORTUGAL, 3, 8, 11, 7, 2, 0, 0, 1, 33, 7, 268, 26, 22, 5, 68, 5, 25, 23
83, CIVILIZATION_GAUL, 5, 24, 17, 13, 7, 0, 0, 3, 69, 14, 259, 161, 67, 42, 35, 27, 55, 72
83, CIVILIZATION_KONGO, 5, 21, 15, 13, 2, 0, 0, 2, 62, 14, 231, 186, 47, 41, 37, 22, 45, 59
83, CIVILIZATION_AZTEC, 4, 19, 17, 11, 15, 0, 0, 0, 51, 13, 274, 92, 55, 26, 38, 19, 53, 47
83, CIVILIZATION_ROME, 6, 36, 20, 15, 7, 0, 0, 1, 88, 15, 73, 175, 86, 58, 40, 50, 80, 113
83, CIVILIZATION_BABYLON_STK, 5, 20, 23, 14, 13, 0, 0, 6, 65, 5, 317, 313, 51, 55, 64, 27, 70, 62
83, CIVILIZATION_SCOTLAND, 5, 15, 12, 12, 12, 0, 0, 6, 56, 6, 281, 133, 63, 19, 37, 6, 69, 34
83, CIVILIZATION_AUSTRALIA, 4, 21, 14, 13, 17, 0, 0, 1, 60, 9, 280, 73, 76, 39, 52, 29, 44, 57
83, CIVILIZATION_INDIA, 5, 24, 17, 13, 11, 0, 0, 0, 63, 19, 207, 174, 63, 35, 48, 29, 66, 65
83, CIVILIZATION_MACEDON, 5, 22, 14, 12, 23, 0, 0, 11, 61, 18, 284, 30, 32, 34, 75, 2, 74, 66
83, CIVILIZATION_SAMARKAND, 1, 7, 19, 13, 0, 0, 0, 0, 9, 2, 300, 0, 5, 4, 10, 0, 3, 15
83, CIVILIZATION_AUCKLAND, 1, 7, 19, 13, 3, 0, 0, 0, 10, 4, 101, 0, 4, 3, 6, 0, 1, 17
83, CIVILIZATION_MUSCAT, 1, 7, 18, 14, 6, 0, 0, 0, 9, 6, 17, 0, 4, 4, 4, 0, 2, 19
83, CIVILIZATION_GENEVA, 1, 6, 17, 13, 6, 0, 0, 0, 9, 4, 268, 0, 5, 4, 9, 0, 2, 15
83, CIVILIZATION_JOHANNESBURG, 1, 4, 17, 12, 5, 0, 0, 0, 7, 3, 255, 0, 4, 4, 8, 0, 3, 9
83, CIVILIZATION_LISBON, 1, 6, 17, 12, 5, 0, 0, 1, 9, 1, 74, 0, 5, 4, 7, 0, 1, 14
83, CIVILIZATION_SINGAPORE, 1, 7, 19, 12, 0, 0, 0, 0, 10, 4, 242, 0, 5, 4, 7, 0, 1, 22
83, CIVILIZATION_BOLOGNA, 1, 6, 19, 12, 5, 0, 0, 0, 9, 5, 186, 0, 8, 4, 9, 0, 5, 15
83, CIVILIZATION_KUMASI, 1, 4, 19, 12, 5, 0, 0, 0, 11, 5, 392, 0, 6, 4, 11, 0, 6, 9
83, CIVILIZATION_BRUSSELS, 1, 4, 17, 12, 6, 0, 0, 0, 7, 2, 337, 0, 4, 4, 5, 0, 4, 9
83, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 125, 0, 5, 5, 7, 0, 6, 19
83, CIVILIZATION_MOHENJO_DARO, 1, 3, 15, 13, 1, 0, 0, 0, 7, 2, 212, 0, 3, 3, 6, 0, 4, 7
83, CIVILIZATION_ANTIOCH, 1, 5, 19, 12, 0, 0, 0, 0, 12, 5, 100, 0, 4, 4, 11, 0, 2, 14
83, CIVILIZATION_HATTUSA, 1, 5, 17, 12, 5, 0, 0, 1, 9, 0, 199, 60, 4, 4, 11, 0, 2, 12
83, CIVILIZATION_HUNZA, 1, 2, 17, 12, 6, 0, 0, 0, 7, 3, 382, 0, 3, 3, 8, 0, 5, 5
83, CIVILIZATION_FREE_CITIES, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
84, CIVILIZATION_PORTUGAL, 3, 9, 12, 7, 2, 0, 0, 1, 33, 8, 332, 31, 22, 6, 69, 5, 26, 26
84, CIVILIZATION_GAUL, 5, 25, 17, 13, 7, 0, 0, 3, 69, 14, 283, 188, 67, 42, 35, 27, 55, 75
84, CIVILIZATION_KONGO, 5, 21, 15, 13, 2, 0, 0, 2, 62, 14, 252, 208, 55, 41, 37, 22, 45, 59
84, CIVILIZATION_AZTEC, 5, 20, 17, 11, 15, 0, 0, 0, 58, 15, 143, 111, 55, 26, 40, 19, 59, 54
84, CIVILIZATION_ROME, 6, 36, 20, 15, 7, 0, 0, 1, 90, 16, 110, 225, 86, 61, 52, 50, 80, 116
84, CIVILIZATION_BABYLON_STK, 5, 21, 23, 14, 13, 0, 0, 6, 65, 5, 348, 341, 55, 56, 64, 27, 72, 64
84, CIVILIZATION_SCOTLAND, 5, 16, 13, 12, 12, 0, 0, 6, 58, 6, 303, 139, 64, 19, 37, 6, 69, 36
84, CIVILIZATION_AUSTRALIA, 4, 21, 15, 13, 17, 0, 0, 1, 60, 10, 343, 102, 76, 39, 73, 29, 44, 56
84, CIVILIZATION_INDIA, 5, 24, 18, 13, 9, 0, 0, 0, 63, 19, 245, 203, 63, 35, 52, 29, 66, 65
84, CIVILIZATION_MACEDON, 5, 22, 14, 12, 23, 0, 0, 12, 63, 18, 81, 33, 36, 34, 75, 2, 74, 66
84, CIVILIZATION_SAMARKAND, 1, 7, 19, 13, 0, 0, 0, 0, 9, 2, 311, 0, 5, 4, 10, 0, 3, 15
84, CIVILIZATION_AUCKLAND, 1, 7, 19, 13, 3, 0, 0, 0, 10, 4, 102, 0, 4, 3, 6, 0, 1, 17
84, CIVILIZATION_MUSCAT, 1, 7, 18, 14, 2, 0, 0, 0, 9, 6, 18, 0, 4, 4, 4, 0, 2, 19
84, CIVILIZATION_GENEVA, 1, 7, 17, 13, 6, 0, 0, 0, 9, 4, 267, 0, 5, 4, 10, 0, 2, 15
84, CIVILIZATION_JOHANNESBURG, 1, 5, 17, 12, 5, 0, 0, 0, 7, 3, 254, 0, 4, 4, 5, 0, 2, 9
84, CIVILIZATION_LISBON, 1, 6, 17, 12, 4, 0, 0, 1, 9, 1, 73, 0, 5, 4, 7, 0, 1, 14
84, CIVILIZATION_SINGAPORE, 1, 7, 19, 12, 0, 0, 0, 0, 10, 4, 249, 0, 5, 4, 7, 0, 1, 22
84, CIVILIZATION_BOLOGNA, 1, 6, 19, 12, 5, 0, 0, 0, 9, 5, 190, 0, 8, 4, 9, 0, 5, 15
84, CIVILIZATION_KUMASI, 1, 4, 19, 12, 5, 0, 0, 0, 11, 5, 401, 0, 6, 4, 11, 0, 6, 9
84, CIVILIZATION_BRUSSELS, 1, 4, 17, 12, 6, 0, 0, 0, 7, 2, 318, 0, 4, 4, 5, 0, 4, 9
84, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 133, 0, 5, 5, 7, 0, 6, 19
84, CIVILIZATION_MOHENJO_DARO, 1, 3, 16, 13, 1, 0, 0, 0, 7, 2, 217, 0, 3, 3, 6, 0, 4, 7
84, CIVILIZATION_ANTIOCH, 1, 5, 19, 12, 0, 0, 0, 0, 12, 5, 111, 0, 4, 4, 11, 0, 2, 14
84, CIVILIZATION_HATTUSA, 1, 5, 18, 12, 5, 0, 0, 1, 9, 0, 210, 61, 4, 4, 11, 0, 2, 12
84, CIVILIZATION_HUNZA, 1, 3, 18, 12, 6, 0, 0, 0, 7, 3, 389, 0, 3, 3, 8, 0, 6, 5
84, CIVILIZATION_FREE_CITIES, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
85, CIVILIZATION_PORTUGAL, 3, 9, 12, 7, 2, 0, 0, 1, 33, 8, 399, 36, 22, 6, 72, 5, 26, 26
85, CIVILIZATION_GAUL, 5, 26, 17, 14, 7, 0, 0, 3, 69, 14, 306, 215, 70, 44, 35, 27, 65, 78
85, CIVILIZATION_KONGO, 5, 21, 15, 13, 2, 0, 0, 2, 62, 14, 260, 231, 55, 38, 37, 22, 45, 59
85, CIVILIZATION_AZTEC, 5, 20, 17, 11, 15, 0, 0, 0, 59, 15, 161, 130, 56, 26, 38, 19, 61, 53
85, CIVILIZATION_ROME, 6, 36, 20, 15, 7, 0, 0, 1, 90, 16, 147, 275, 86, 61, 52, 50, 80, 116
85, CIVILIZATION_BABYLON_STK, 5, 21, 23, 14, 12, 0, 0, 6, 66, 5, 365, 369, 55, 53, 50, 27, 72, 64
85, CIVILIZATION_SCOTLAND, 5, 16, 14, 12, 12, 0, 0, 6, 58, 6, 326, 146, 64, 19, 37, 6, 73, 35
85, CIVILIZATION_AUSTRALIA, 4, 21, 16, 13, 17, 0, 0, 1, 60, 10, 407, 131, 76, 39, 73, 29, 44, 56
85, CIVILIZATION_INDIA, 5, 24, 18, 13, 9, 0, 0, 0, 64, 19, 283, 47, 63, 35, 52, 29, 66, 65
85, CIVILIZATION_MACEDON, 5, 22, 15, 12, 22, 0, 0, 12, 63, 19, 138, 35, 36, 34, 75, 2, 74, 66
85, CIVILIZATION_SAMARKAND, 1, 7, 19, 13, 0, 0, 0, 0, 9, 2, 322, 0, 5, 4, 10, 0, 3, 15
85, CIVILIZATION_AUCKLAND, 1, 7, 19, 13, 3, 0, 0, 0, 10, 4, 102, 0, 4, 3, 6, 0, 1, 17
85, CIVILIZATION_MUSCAT, 1, 7, 18, 14, 2, 0, 0, 0, 9, 6, 19, 0, 4, 4, 4, 0, 2, 19
85, CIVILIZATION_GENEVA, 1, 7, 17, 13, 6, 0, 0, 0, 9, 4, 267, 0, 5, 4, 10, 0, 2, 15
85, CIVILIZATION_JOHANNESBURG, 1, 4, 17, 12, 5, 0, 0, 0, 7, 3, 253, 0, 4, 4, 5, 0, 3, 9
85, CIVILIZATION_LISBON, 1, 6, 17, 12, 4, 0, 0, 1, 9, 1, 71, 0, 5, 4, 7, 0, 1, 14
85, CIVILIZATION_SINGAPORE, 1, 7, 19, 12, 0, 0, 0, 0, 10, 3, 256, 0, 5, 4, 7, 0, 1, 21
85, CIVILIZATION_BOLOGNA, 1, 6, 19, 12, 5, 0, 0, 0, 9, 5, 176, 0, 8, 4, 9, 0, 5, 15
85, CIVILIZATION_KUMASI, 1, 4, 19, 12, 5, 0, 0, 0, 11, 6, 410, 0, 6, 4, 11, 0, 6, 9
85, CIVILIZATION_BRUSSELS, 1, 4, 17, 12, 6, 0, 0, 0, 7, 2, 313, 0, 4, 4, 5, 0, 4, 9
85, CIVILIZATION_JAKARTA, 1, 7, 18, 12, 0, 0, 0, 0, 11, 5, 141, 0, 5, 5, 7, 0, 6, 19
85, CIVILIZATION_MOHENJO_DARO, 1, 3, 17, 13, 1, 0, 0, 0, 7, 2, 222, 0, 3, 3, 6, 0, 4, 7
85, CIVILIZATION_ANTIOCH, 1, 5, 19, 12, 0, 0, 0, 0, 12, 6, 127, 0, 4, 4, 15, 0, 2, 14
85, CIVILIZATION_HATTUSA, 1, 5, 19, 12, 5, 0, 0, 1, 9, 0, 204, 62, 4, 4, 11, 0, 2, 12
85, CIVILIZATION_HUNZA, 1, 2, 19, 12, 6, 0, 0, 0, 7, 3, 396, 0, 3, 3, 8, 0, 5, 5
